id,place,company,text,capitalusd,capitalpound,capitalfr,capitalpeso,minerals,owns,owned,doutput,technology,loc,incor,name,role
1928,chihuahua,santa eulalia,"mail address, american smelting refining co, apartado 55, chihuahua",,,,,,,,,,"mail address, american smelting refining co, apartado 55, chihuahua",,,
1929,chihuahua,santa eulalia,"tel. address, american smelting refining co, chihuahua, chih",,,,,,,,,,"tel. address, american smelting refining co, chihuahua, chih",,,
1932,chihuahua,veta grande,"cia. minera asarco, s. a.",,,,,,"cia. minera asarco, s. a.",,,,,,,
1933,chihuahua,veta grande,"supt., h. h. sharp, ",,,,,,,,,,,,h. h. sharp,supt.
1934,chihuahua,veta grande,"mines and mills at minas nuevas, chih., ",,,,,,,,,,"mines and mills at minas nuevas, chih., ",,,
1936,chihuahua,veta grande,"mail address, minas veta grande, apartado 85, parral",,,,,,,,,,"mail address, minas veta grande, apartado 85, parral",,,
1938,chihuahua,veta grande,"tel. address, c/o cia. minera asarco, s. a., parral, chih",,,,,,,,,,"tel. address, c/o cia. minera asarco, s. a., parral, chih",,,
1942,coahuila,veta grande,"this unit exploits the properties of the cia. Carbonifera de sabinas, s. a. (See special report below)",,,,,,"this unit exploits the properties of the cia. Carbonifera de sabinas, s. a. (See special report below)",,,,,,,
1942,coahuila,veta grande,"grl. Mgr. rosita coah., j. w. kniffin, ",,,,,,,,,,,,j. w. kniffin,grl. Mgr. rosita coah.
1947,coahuila,veta grande,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1948,coahuila,veta grande,"cashier, a . l . gonzalez, ",,,,,,,,,,,,a . l . gonzalez,cashier
1949,coahuila,veta grande,"mines at sierra mojada, coahuila, coah, ",,,,,,,,,,"mines at sierra mojada, coahuila, coah, ",,,
1950,coahuila,veta grande,"mail address, american smelting refining co., sierra mojada, coah., ",,,,,,,,,,"mail address, american smelting refining co., sierra mojada, coah., ",,,
1952,coahuila,veta grande,"tel. address, american smelting refining co, esmeralda, coah",,,,,,,,,,"tel. address, american smelting refining co, esmeralda, coah",,,
1957,coahuila,"compañía carbonifera de sabinas, s. a.","$5.500,000 oro nac.",,,,"$5.500,000 oro nac.",,,,,,,,,
1958,coahuila,"compañía carbonifera de sabinas, s. a.","reorganized dec. 28 1907, ",,,,,,,,,,,"reorganized dec. 28 1907, ",,
1959,coahuila,"compañía carbonifera de sabinas, s. a.","main office in mexico, rosita, coah., ",,,,,,,,,,"main office in mexico, rosita, coah., ",,,
1960,coahuila,"compañía carbonifera de sabinas, s. a.","grl. Mgr. rosita coah., j. w. kniffin, ",,,,,,,,,,,,j. w. kniffin,grl. Mgr. rosita coah.
1961,coahuila,"compañía carbonifera de sabinas, s. a.","pur. Agt., daniel reyes m., rosita, coah",,,,,,,,,,"rosita, coah",,daniel reyes m.,pur. Agt.
1962,coahuila,"compañía carbonifera de sabinas, s. a.","superint., e. r. jones, rosita, coah",,,,,,,,,,"rosita, coah",,e. r. jones,superint.
1963,coahuila,"compañía carbonifera de sabinas, s. a.","mine spt., thomas allen, rosita, coah",,,,,,,,,,"rosita, coah",,thomas allen,mine spt.
1964,coahuila,"compañía carbonifera de sabinas, s. a.","mast. Mech, f. w. jacobson, rosita, coah",,,,,,,,,,"rosita, coah",,f. w. jacobson,mast. Mech
1965,coahuila,"compañía carbonifera de sabinas, s. a.","la rosita, district of sabinas, coah, ",,,,,,,,,,"la rosita, district of sabinas, coah, ",,,
1968,durango,asarco plant,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
1969,durango,asarco plant,"supt., g. p. robinson, ",,,,,,,,,,,,g. p. robinson,supt.
1971,durango,asarco plant,"smelting plant, at asarco, ",,,,,,,,,,"smelting plant, at asarco, ",,,
1972,durango,asarco plant,"mail address, cia. minera asarco, s. a., asarco, dgo.",,,,,,,,,,"mail address, cia. minera asarco, s. a., asarco, dgo.",,,
1974,durango,asarco plant,"tel. address, cia. minera asarco, s. a., asarco, dgo.",,,,,,,,,,"tel. address, cia. minera asarco, s. a., asarco, dgo.",,,
1977,durango,velardeña,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
1978,durango,velardeña,"supt., r. e. adams, ",,,,,,,,,,,,r. e. adams,supt.
1979,durango,velardeña,"mines, at velardeña, dgo., ",,,,,,,,,,"mines, at velardeña, dgo., ",,,
1980,durango,velardeña,"(via asarco, dgo)",,,,,,"(via asarco, dgo)",,,,,,,
1980,durango,velardeña,"mail address, cia. Minera asarco, velardeña, dgo.",,,,,,,,,,"mail address, cia. Minera asarco, velardeña, dgo.",,,
1985,jalisco,velardeña,cia. minera la loteria,,,,,,cia. minera la loteria,,,,,,,
1986,jalisco,velardeña,"supt., w. j. hill, ",,,,,,,,,,,,w. j. hill,supt.
1987,jalisco,velardeña,"mines near ameca, jal, ",,,,,,,,,,"mines near ameca, jal, ",,,
1989,jalisco,velardeña,"mail address, cia. minera la loteria, apartado num. 1, ameca",,,,,,,,,,"mail address, cia. minera la loteria, apartado num. 1, ameca",,,
1991,jalisco,velardeña,"tel. address, cia. minera la loteria, ameca, jal",,,,,,,,,,"tel. address, cia. minera la loteria, ameca, jal",,,
1994,michoacan,velardeña,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1995,michoacan,velardeña,"supt., a. w. edelen, ",,,,,,,,,,,,a. w. edelen,supt.
1996,michoacan,velardeña,"mines and mill at agangueo, mich., ",,,,,,,,,,"mines and mill at agangueo, mich., ",,,
2001,nuevo leon,mexican lead co.,"supt., p. f. pyburn jr, ",,,,,,,,,,,,p. f. pyburn jr,supt.
2002,nuevo leon,mexican lead co.,"mines near monterrey, n. l., ",,,,,,,,,,"mines near monterrey, n. l., ",,,
2003,nuevo leon,mexican lead co.,"mail address, mexican lead co., apartado 115, monterrey",,,,,,,,,,"mail address, mexican lead co., apartado 115, monterrey",,,
2005,nuevo leon,mexican lead co.,"tel. address, mexican lead co., monterrey, n. l.",,,,,,,,,,"tel. address, mexican lead co., monterrey, n. l.",,,
2008,san luis potosi,mexican lead co.,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
2009,san luis potosi,mexican lead co.,"supt., w. h. loerpabel, ",,,,,,,,,,,,w. h. loerpabel,supt.
2010,san luis potosi,mexican lead co.,"mines and mill at charcas, s. l. p., ",,,,,,,,,,"mines and mill at charcas, s. l. p., ",,,
2012,san luis potosi,mexican lead co.,"mail and telegraphic address, mina tiro general, charcas, s. l. p.",,,,,,,,,,"mail and telegraphic address, mina tiro general, charcas, s. l. p.",,,
2015,san luis potosi,mexican lead co.,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
2016,san luis potosi,mexican lead co.,"supt., e. e. reyer, ",,,,,,,,,,,,e. e. reyer,supt.
2017,san luis potosi,mexican lead co.,"mines near matehuala, s. l. p., ",,,,,,,,,,"mines near matehuala, s. l. p., ",,,
2018,san luis potosi,mexican lead co.,"mail and telegraphic address, cia. minera asarco, minas dolores, matehuala",,,,,,,,,,"mail and telegraphic address, cia. minera asarco, minas dolores, matehuala",,,
2021,san luis potosi,mexican lead co.,"supt., a. w. burgren, ",,,,,,,,,,,,a. w. burgren,supt.
2022,san luis potosi,mexican lead co.,"mines at san pedro, s. l. p., ",,,,,,,,,,"mines at san pedro, s. l. p., ",,,
2023,san luis potosi,mexican lead co.,"mail address, cia. metalurgica mexicana, apartado 132, san luis potosi",,,,,,,,,,"mail address, cia. metalurgica mexicana, apartado 132, san luis potosi",,,
2025,san luis potosi,mexican lead co.,"tel. address, cia. metalurgica mexicana, san luis potosi, s. l. p.",,,,,,,,,,"tel. address, cia. metalurgica mexicana, san luis potosi, s. l. p.",,,
2028,san luis potosi,matehuala plant,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
2029,san luis potosi,matehuala plant,"supt., k. p. camphell, ",,,,,,,,,,,,k. p. camphell,supt.
2030,san luis potosi,matehuala plant,"smelting plant at matehuala, s. l. p., ",,,,,,,,,,"smelting plant at matehuala, s. l. p., ",,,
2031,san luis potosi,matehuala plant,"mail and telegraphic address, cia. minera asarco, s. a., avalos, zac",,,,,,,,,,"mail and telegraphic address, cia. minera asarco, s. a., avalos, zac",,,
2034,san luis potosi,matehuala plant,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
2035,san luis potosi,matehuala plant,"supt., r. g. dufourcq, ",,,,,,,,,,,,r. g. dufourcq,supt.
2036,san luis potosi,matehuala plant,"mines near sombrerete, zac., ",,,,,,,,,,"mines near sombrerete, zac., ",,,
2037,san luis potosi,matehuala plant,"mail address, c/o sombrerete mining co.,, apartado 18, sobrerete",,,,,,,,,,"mail address, c/o sombrerete mining co.,, apartado 18, sobrerete",,,
2039,san luis potosi,matehuala plant,"tel. address, c/o sombrerete mining co.,, sombrerete, zac",,,,,,,,,,"tel. address, c/o sombrerete mining co.,, sombrerete, zac",,,
2042,san luis potosi,sombrerete mining co.,"supt., r. g. dufourcq, ",,,,,,,,,,,,r. g. dufourcq,supt.
2043,san luis potosi,sombrerete mining co.,"mines at sombrerete, sombrerete, zac, ",,,,,,,,,,"mines at sombrerete, sombrerete, zac, ",,,
2044,san luis potosi,sombrerete mining co.,"mail address, sombrerete mining co., apartado 18, sombrerete",,,,,,,,,,"mail address, sombrerete mining co., apartado 18, sombrerete",,,
2046,san luis potosi,sombrerete mining co.,"tel. address, sombrerete, zac, ",,,,,,,,,,"tel. address, sombrerete, zac, ",,,
2048,san luis potosi,cia. minera de penoles s. a.,"organized, in mexico ., d. f., ",,,,,,,,,,,"organized, in mexico ., d. f., ",,
2049,san luis potosi,cia. minera de penoles s. a.,"$6. 000,000 oro nac",,,,"$6. 000,000 oro nac",,,,,,,,,
2050,san luis potosi,cia. minera de penoles s. a.,this co. is subsidiary of ameriean metal co. ltd.,,,,,,this co. is subsidiary of ameriean metal co. ltd.,,,,,,,
2050,san luis potosi,cia. minera de penoles s. a.,"main office in mexico, apartado 251,, monterrey, n. l.",,,,,,,,,,"main office in mexico, apartado 251,, monterrey, n. l.",,,
2053,san luis potosi,cia. minera de penoles s. a.,"heath steele, president, ",,,,,,,,,,"heath steele, president, ",,,
2054,san luis potosi,cia. minera de penoles s. a.,"1st vice pres & general maanger, g. h. harbordt, ",,,,,,,,,,,,g. h. harbordt,1st vice pres & general maanger
2055,san luis potosi,cia. minera de penoles s. a.,"2nd vice pres & treasurer, h. himes, ",,,,,,,,,,,,h. himes,2nd vice pres & treasurer
2056,san luis potosi,cia. minera de penoles s. a.,"consulting engineer, basil prescott, ",,,,,,,,,,,,basil prescott,consulting engineer
2057,san luis potosi,cia. minera de penoles s. a.,"assistant to the general manager, j. m. brooks jr., ",,,,,,,,,,,,j. m. brooks jr.,assistant to the general manager
2058,san luis potosi,cia. minera de penoles s. a.,"auditing general accounting department, ",,,,,,,,,,,,,auditing general accounting department
2060,san luis potosi,cia. minera de penoles s. a.,"general auditor, m. schroeder, ",,,,,,,,,,,,m. schroeder,general auditor
2061,san luis potosi,cia. minera de penoles s. a.,"assistant, andres vizcaya, ",,,,,,,,,,,,andres vizcaya,assistant
2062,san luis potosi,cia. minera de penoles s. a.,"travelling auditor, e. m. gutierrez, ",,,,,,,,,,,,e. m. gutierrez,travelling auditor
2063,san luis potosi,cia. minera de penoles s. a.,"travelling auditor, joseph loftis, ",,,,,,,,,,,,joseph loftis,travelling auditor
2064,san luis potosi,cia. minera de penoles s. a.,"accoutant, remo damm, ",,,,,,,,,,,,remo damm,accoutant
2065,san luis potosi,cia. minera de penoles s. a.,"accoutant, r. e. navarro, ",,,,,,,,,,,,r. e. navarro,accoutant
2066,san luis potosi,cia. minera de penoles s. a.,"accoutant shops, j. b. hoyt, ",,,,,,,,,,,,j. b. hoyt,accoutant shops
2067,san luis potosi,cia. minera de penoles s. a.,"cashier, a . a . salinas, ",,,,,,,,,,,,a . a . salinas,cashier
2071,chih.,cia. minera de penoles s. a.,"supt., w. c. campbell, ",,,,,,,,,,,,w. c. campbell,supt.
2073,chih.,the naica mines of mexico,"supt., a. c. fox, ",,,,,,,,,,,,a. c. fox,supt.
2074,chih.,the naica mines of mexico,"foreman, c. anderson, ",,,,,,,,,,,,c. anderson,foreman
2075,chih.,the naica mines of mexico,"master mechanic, f. rothe, ",,,,,,,,,,,,f. rothe,master mechanic
2076,chih.,santa eulalia,"santa eulalia, ",,,,,,,,,,"santa eulalia, ",,,
2077,chih.,santa eulalia,"superint., w. h. triplett, ",,,,,,,,,,,,w. h. triplett,superint.
2078,chih.,santa eulalia,"foreman, j. c. brown, ",,,,,,,,,,,,j. c. brown,foreman
2079,chih.,santa eulalia,"engineer, r. g. bloomer, ",,,,,,,,,,,,r. g. bloomer,engineer
2080,chih.,santa eulalia,"master mechanic, j. e. escobar, ",,,,,,,,,,,,j. e. escobar,master mechanic
2081,chih.,santa eulalia,"agent., e. cortazar, chihuahua, ",,,,,,,,,,"chihuahua, ",,e. cortazar,agent.
2084,coahuila,santa eulalia,"gen. supt., m. f. crossette, ",,,,,,,,,,,,m. f. crossette,gen. supt.
2085,coahuila,santa eulalia,"ass't gen. supt., c. b. barker, ",,,,,,,,,,,,c. b. barker,ass't gen. supt.
2086,coahuila,santa eulalia,"foreman coke ovens, c. t. perrin, ",,,,,,,,,,,,c. t. perrin,foreman coke ovens
2087,coahuila,santa eulalia,"foreman washery, a. draeger, ",,,,,,,,,,,,a. draeger,foreman washery
2088,coahuila,santa eulalia,"mine foreman, w. g. hippard, ",,,,,,,,,,,,w. g. hippard,mine foreman
2089,coahuila,santa eulalia,"mine foreman, w. e . trowbridge, ",,,,,,,,,,,,w. e . trowbridge,mine foreman
2090,coahuila,santa eulalia,"master mechanic, h. r. snell, ",,,,,,,,,,,,h. r. snell,master mechanic
2091,coahuila,santa eulalia,"ass't master mechanic, c. a. burn, ",,,,,,,,,,,,c. a. burn,ass't master mechanic
2092,coahuila,santa eulalia,"engineer, f. w. wedde, ",,,,,,,,,,,,f. w. wedde,engineer
2093,coahuila,santa eulalia,"engineer, jose zambrano, ",,,,,,,,,,,,jose zambrano,engineer
2095,coahuila,santa eulalia,"supt., w. l. aves, ",,,,,,,,,,,,w. l. aves,supt.
2096,coahuila,santa eulalia,"master mechanic, j. w. denny, ",,,,,,,,,,,,j. w. denny,master mechanic
2098,coahuila,santa eulalia,"supt., h. h. hughes jr, ",,,,,,,,,,,,h. h. hughes jr,supt.
2099,coahuila,santa eulalia,"foreman, j. zuech, ",,,,,,,,,,,,j. zuech,foreman
2101,coahuila,santa eulalia,"supt., r. e. murray, ",,,,,,,,,,,,r. e. murray,supt.
2105,coahuila,santa eulalia,"supt., j. w. beard, ",,,,,,,,,,,,j. w. beard,supt.
2106,coahuila,santa eulalia,"foreman, c. o shea, ",,,,,,,,,,,,c. o shea,foreman
2107,coahuila,santa eulalia,"foreman, m. major, ",,,,,,,,,,,,m. major,foreman
2108,coahuila,santa eulalia,"foreman, e. a. wayne, ",,,,,,,,,,,,e. a. wayne,foreman
2131,guerrero,santa eulalia,"supt., j . f. thorn, ",,,,,,,,,,,,j . f. thorn,supt.
2132,guerrero,santa eulalia,"engineer, t. w. bouchelle, ",,,,,,,,,,,,t. w. bouchelle,engineer
2133,guerrero,santa eulalia,"engineer, j. mcbrian, ",,,,,,,,,,,,j. mcbrian,engineer
2136,nuevo leon,santa eulalia,"supt., percy g. dobson, ",,,,,,,,,,,,percy g. dobson,supt.
2137,nuevo leon,experimental ore testing dept.,"experimental ore testing dept., ",,,,,,,,,,"experimental ore testing dept., ",,,
2139,nuevo leon,experimental ore testing dept.,"assayer, e . r . richards ., ",,,,,,,,,,,,e . r . richards .,assayer
2140,nuevo leon,experimental ore testing dept.,"assayer, h . m . schleicher ., ",,,,,,,,,,,,h . m . schleicher .,assayer
2141,nuevo leon,mechanical electrical dept.,"mechanical electrical dept., ",,,,,,,,,,,,,mechanical electrical dept.
2143,nuevo leon,mechanical electrical dept.,"mechanical & efficiency engineer, a . b. carstens, ",,,,,,,,,,,,a . b. carstens,mechanical & efficiency engineer
2144,nuevo leon,mechanical electrical dept.,"electrical mechanical engineer, c. c. hoke, ",,,,,,,,,,,,c. c. hoke,electrical mechanical engineer
2145,nuevo leon,mechanical electrical dept.,"structural engineer, p. b. tartt, ",,,,,,,,,,,,p. b. tartt,structural engineer
2146,nuevo leon,monterrey smelter & refinery,"monterrey smelter & refinery, ",,,,,,,,,,"monterrey smelter & refinery, ",,,
2148,nuevo leon,monterrey smelter & refinery,"supt., j. h. berthier, ",,,,,,,,,,,,j. h. berthier,supt.
2149,nuevo leon,monterrey smelter & refinery,"asst. supt., j. g. lamb, ",,,,,,,,,,,,j. g. lamb,asst. supt.
2150,nuevo leon,monterrey smelter & refinery,"general foreman, geo. Durel, ",,,,,,,,,,,,geo. Durel,general foreman
2151,nuevo leon,monterrey smelter & refinery,"gen. refinery foreman, h. h . becker, ",,,,,,,,,,,,h. h . becker,gen. refinery foreman
2152,nuevo leon,monterrey smelter & refinery,"refinery foreman, h. w. scates, ",,,,,,,,,,,,h. w. scates,refinery foreman
2153,nuevo leon,monterrey smelter & refinery,"refinery foreman, g . a . beeton, ",,,,,,,,,,,,g . a . beeton,refinery foreman
2154,nuevo leon,monterrey smelter & refinery,"refinery foreman, a. j. williams, ",,,,,,,,,,,,a. j. williams,refinery foreman
2155,nuevo leon,monterrey smelter & refinery,"foreman parting plant, a. h. abernathy, ",,,,,,,,,,,,a. h. abernathy,foreman parting plant
2156,nuevo leon,monterrey smelter & refinery,"foreman sampling mill, wm. e. dickinson, ",,,,,,,,,,,,wm. e. dickinson,foreman sampling mill
2157,nuevo leon,monterrey smelter & refinery,"chief chemist, f. c. hamilton, ",,,,,,,,,,,,f. c. hamilton,chief chemist
2158,nuevo leon,monterrey smelter & refinery,"asst. chemist, c. s. bogart, ",,,,,,,,,,,,c. s. bogart,asst. chemist
2159,nuevo leon,monterrey smelter & refinery,"asst. chemist, f. vihanueva, ",,,,,,,,,,,,f. vihanueva,asst. chemist
2160,nuevo leon,monterrey smelter & refinery,"master mechanic, a. b. stein, ",,,,,,,,,,,,a. b. stein,master mechanic
2161,nuevo leon,torreon smelter,"torreon smelter, ",,,,,,,,,,"torreon smelter, ",,,
2162,nuevo leon,torreon smelter,"supt., j. n. goddard, ",,,,,,,,,,,,j. n. goddard,supt.
2163,nuevo leon,torreon smelter,"asst. supt., s. sellner, ",,,,,,,,,,,,s. sellner,asst. supt.
2164,nuevo leon,torreon smelter,"chief clark, a. riedel, ",,,,,,,,,,,,a. riedel,chief clark
2165,nuevo leon,torreon smelter,"master mechanic, j. j. martin, ",,,,,,,,,,,,j. j. martin,master mechanic
2166,nuevo leon,torreon smelter,"foreman, don c. valdez, ",,,,,,,,,,,,don c. valdez,foreman
2167,nuevo leon,torreon smelter,"chief chemist, j. p. bridge, ",,,,,,,,,,,,j. p. bridge,chief chemist
2168,nuevo leon,torreon smelter,"chemist, r. e. maxwell, ",,,,,,,,,,,,r. e. maxwell,chemist
2169,nuevo leon,torreon smelter,"foreman sampling mill, m. r. rios, ",,,,,,,,,,,,m. r. rios,foreman sampling mill
2174,oaxaca,cia. minera de natividad & anexas,"supt., e. t. isgrig, ",,,,,,,,,,,,e. t. isgrig,supt.
2177,zacatecas,cia. minera de natividad & anexas,"superintendent, e. a. manderfield, ",,,,,,,,,,,,e. a. manderfield,superintendent
