source,type,year,number,text,lastname,firstname,simpname,nationality,edu,prof,org,ydeg,loc,country,lat,lon
frei,alumni,1869,2599,"Dr. phi!. Mitzopulos, Constantin. Patras, Griechenland. Dipl.Ing. 1874.",Mitzopulos,Constantin,"Mitzopulos, C",greece,Engineer,NA,freiberg school,1874,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2600,"du Mont, Julias H. Mobile, Alabama.",du Mont,Julias H,"du Mont, J  H",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2601,"Painter, Howard. WestChaister, Pennsylvanien.",Painter,Howard,"Painter, H",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2602,"de Pian, Luico. Rocco de Agordo, Italien.",De Pian,Luico,"De Pian, L",italy,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2603,"Porter, John Arthur. Berlin, Connecticut, V.St.v.A.",Porter,John Arthur,"Porter, J  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2604,"Prendice, Frederick A. New York, V. St. v. A.",Prendice,Frederick A,"Prendice, F  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2605,"v. Puch, Etpil. Lima, Peru.",V Puch,Etpil,"V Puch, E",peru,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2606,"v. Querfurtb, Edler Carl Hugo Hans. Schonheidei. E.; Sachsen.",V Querfurtb,Edler Carl Hugo,"V Querfurtb, E  C",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2607,"Sanchez Navarro, Roman Saltilo, Mexico.",Sanchez Navarro,Roman Saltilo,"Sanchez Navarro, R  S",mexico,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2608,"Singleton, Cleffe S. C. London, England.",Singleton,Cleffe S,"Singleton, C  S",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2609,"v. Stromberg, Carl WaldemarArthur. Mi tau, Kur!.",V Stromberg,Carl WaldemarArthur,"V Stromberg, C  W",latvia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2610,"Strong, Moses. MineralPoint, Wisconsin.",Strong,Moses,"Strong, M",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1869,2611,"Wei8, Carl. Darmstadt, Hessen.",Wei8,Carl,"Wei8, C",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2612,"Barandiaran e lradi, Evaristo. Mexico. Dipl.Ing.",Barandiaran e lradi,,"Barandiaran e lradi,",mexico,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2613,"Beckert, TheodorAugust. Oberlungwitz, Sachsen. Dipl.Ing. 1875.",Beckert,TheodorAugust,"Beckert, T",germany,Engineer,NA,freiberg school,1875,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2614,"Borne_r, Carl Moritz. Freiberg, Sachsen.",Borne r,Carl Moritz,"Borne r, C  M",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2615,"Happach, Emil Bruno. Chemnitz, Sachsen.",Happach,Emil Bruno,"Happach, E  B",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2616,"lselin, Isaak. New York, V. St. v. A.",lselin,Isaak,"lselin, I",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2617,"Krauth, Charles Philipp. Philadelphia, V. St. v. A.",Krauth,Charles Philipp,"Krauth, C  P",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2618,"Kiihn, Carl Friedrich. Freiberg, Sachsen.",Kiihn,Carl Friedrich,"Kiihn, C  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2619,"Linke, Theodor Oskar. Freiberg, Sachsen.",Linke,Theodor Oskar,"Linke, T  O",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2620,"Nettre, Lionel Robert. New York, V. St. v. A.",Nettre,Lionel Robert,"Nettre, L  R",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2621,"Petzold, Theodor. Freiberg, Sachsen.",Petzold,Theodor,"Petzold, T",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2622,"Riegel, Carl. Steyerdorf, Banat, Ungarn.",Riegel,Carl,"Riegel, C",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2623,"v. SchoultzAscheraden, Baron Alexander Hermann Gerhard. Livland, RuBland.",V SchoultzAscheraden,Baron Alexander Hermann,"V SchoultzAscheraden, B  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2623,"v. SchoultzAscheraden, Baron Alexander Hermann Gerhard. Livland, RuBland.",V SchoultzAscheraden,Baron Alexander Hermann,"V SchoultzAscheraden, B  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1870,2624,"Walden, Duncan. Brooklyn, V. St. v. A.",Walden,Duncan,"Walden, D",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2625,"Arnolds, Peter Joseph Hugo. Coln, PreuBen.",Arnolds,Peter Joseph Hugo,"Arnolds, P  J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2626,"Astaburuaga, Enrique. Santiago, Chile.",Astaburuaga,Enrique,"Astaburuaga, E",chile,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2627,"Becher, Harry Macdonald. Simla, Ostindien.",Becher,Harry Macdonald,"Becher, H  M",india,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2628,"Bellony, Janco. Bukarest, Rumanien.",Bellony,Janco,"Bellony, J",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2629,"Bigelow, John. New York, V. St. v. A.",Bigelow,John,"Bigelow, J",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2630,"Castoldi, Alberto. Cagliari, Sardinien. Dipl. Ing. 1874.",Castoldi,Alberto,"Castoldi, A",italy,Engineer,NA,freiberg school,1874,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2631,"Dickerman, Alton C. Sommerville, Massachusetts,",Dickerman,Alton C,"Dickerman, A  C",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2632,"Dr. phi!. Endlich, Frederik Miller. Reading, Pennsylvanien,",Endlich,Frederik Miller,"Endlich, F  M",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2633,"Ferraris, Erminia. Ronco, Italien. Dipl.Ing. 1873.",Ferraris,Erminia,"Ferraris, E",italy,Engineer,NA,freiberg school,1873,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2634,"Gignoux, Charles C. New York, V. St. v. A.",Gignoux,Charles C,"Gignoux, C  C",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2635,"Goldschmidt, Victor. Mainz, Hessen. Dipl.",Goldschmidt,Victor,"Goldschmidt, V",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2636,"Huntington, Thomas M. Chilos. New York,",Huntington,Thomas M,"Huntington, T  M",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2637,"v. lnkey, Adalbert. PreBburg, Ungarn.",V lnkey,Adalbert,"V lnkey, A",slovakia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2638,"Lowe, Francis Asbury. Washington, V. St. v. A.",Lowe,Francis Asbury,"Lowe, F  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2639,"Niemeitz, August Friedrich. Freiberg, Sachsen.",Niemeitz,August Friedrich,"Niemeitz, A  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2640,"Ohl, Adolph Wilhelm. Ahausen, PreuBen. Dipl.Ing.",Ohl,Adolph Wilhelm,"Ohl, A  W",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2641,"Papageorgiu, Antonius Johannes. Kastrovalab. Kumi, Griechenland. Dipl.Ing. 1876.",Papageorgiu,Antonius Johannes,"Papageorgiu, A  J",greenland,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2641,"Papageorgiu, Antonius Johannes. Kastrovalab. Kumi, Griechenland. Dipl.Ing. 1876.",Papageorgiu,Antonius Johannes,"Papageorgiu, A  J",greenland,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2642,"Peters, Egerton. Rugby, England.",Peters,Egerton,"Peters, E",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2643,"Peters, Edward. Rugby, England.",Peters,Edward,"Peters, E",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2644,"Pinching,ArchibaldEdward. Gravesend b.London.",Pinching,,"Pinching,",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2645,"Reichel, Friedrich Gustav. Kleinwelke b. Bautzen,",Reichel,Friedrich Gustav,"Reichel, F  G",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2646,"Rigys, George W. St. Louis, V. St. v. A.",Rigys,George W,"Rigys, G  W",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2647,"Rockstroh, Edwin. Freiberg, Sachsen.",Rockstroh,Edwin,"Rockstroh, E",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2648,"Savalan, Andreas David. Katiken, asiat. Tiirkei.",Savalan,Andreas David,"Savalan, A  D",turkey,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2649,"Simmons, Henry Satimer. Wigan, England.",Simmons,Henry Satimer,"Simmons, H  S",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2650,"Tyler, John Alexander. Charles City County,",Tyler,John Alexander,"Tyler, J  A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2651,"Waschmann, Karl Hugo. Neuhausen, Kurland.",Waschmann,Karl Hugo,"Waschmann, K  H",switzerland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2652,"Waters, Joseph Harry Ernest. Parsonstown, Irland.",Waters,Joseph Harry Ernest,"Waters, J  H",ireland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2653,"Willkomm, Karl Friedrich. Freiberg, Sachsen.",Willkomm,Karl Friedrich,"Willkomm, K  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2654,"Albers, Joao Alberto. Lissabon, Portugal.",Albers,Joao Alberto,"Albers, J  A",portugal,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2655,"Barlow, Eduard George. Derby, England.",Barlow,Eduard George,"Barlow, E  G",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2656,"Cojana, Giuseppe. Cagliari, Sardinien.",Cojana,Giuseppe,"Cojana, G",italy,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2657,"Demaffey, August Paul Alexis. Genf, Schweiz.",Demaffey,August Paul Alexis,"Demaffey, A  P",switzerland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2658,"Dr. phi!. Dragumis, Immanuel Johann. A then, Griechenland.",Dragumis,Immanuel Johann,"Dragumis, I  J",greece,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2659,"Diirichen, Carl Wilhelm. MeiBen, Sachsen. Dipl.Ing. 1878.",Diirichen,Carl Wilhelm,"Diirichen, C  W",germany,Engineer,NA,freiberg school,1878,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2660,"v. Dunin Slepsc, Stephan. Witebsk, RuBland.",V Dunin Slepsc,,"V Dunin Slepsc,",belarus,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2661,"French, Morton. Boston, V. St. v. A.",French,Morton,"French, M",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2662,"Dr. phi!. Fritzgartner, Reinhard. Jottingburg, Wiirttemberg.",Fritzgartner,Reinhard,"Fritzgartner, R",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2663,"Gabler, Ernst. ChiliConcepcion, Canada.",Gabler,Ernst,"Gabler, E",chile,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2664,"Garcia Bayonas, Jose Antonio. Lorca, Prov. Murcia, Spanien. Dipl.Ing. 1876.",Garcia Bayonas,Jose Antonio,"Garcia Bayonas, J  A",spain,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2665,"Gedroitz, Fiirst Anton. Wilna, RuB!and.",Gedroitz,Fiirst Anton,"Gedroitz, F  A",lithuania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2666,"Gordon, Joseph Gordon. London, England.",Gordon,Joseph Gordon,"Gordon, J  G",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2667,"Gruner, Harold. Dresden, Sachs. , Dipl.Ing. 1876.",Gruner,Harold,"Gruner, H",germany,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2668,"Hamilton, Johann. Olviopol, Gouv. Cherson, RuBI.",Hamilton,Johann,"Hamilton, J",ukraine,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2669,"Herberz, Balthasar Johann Wilh. Uerdingen a.Rh.",Herberz,Balthasar Johann Wilh,"Herberz, B  J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2670,"Hitchcock, Harry. La Salle, V. St. v. A.",Hitchcock,Harry,"Hitchcock, H",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2671,"Jaksa, _Vincenz. Camisa, Dalmatien, Osterreich.",Jaksa,Vincenz,"Jaksa, V",croatia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2672,"Jordan, Johannes Gottlob Paul. Berlin, PreuBen.",Jordan,Johannes Gottlob Paul,"Jordan, J  G",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2673,"Kettner, Johannes. Berg b. Stuttgart, Wiirttembg.",Kettner,Johannes,"Kettner, J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2674,"Kwiatkowski, Ladislaus. Nadarzyn, Gouvern. Warschau, RuBland.",Kwiatkowski,Ladislaus,"Kwiatkowski, L",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2675,"Livas, Athanasios A. Kalamata, Griechenland.",Livas,Athanasios A,"Livas, A  A",greece,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2676,"Meeks, Herbert Clifford. New York, V. St. v. A.",Meeks,Herbert Clifford,"Meeks, H  C",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2677,"Mihailowic, Mihaila. Belgrad, Serbien.",Mihailowic,Mihaila,"Mihailowic, M",republic of serbia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2678,"Myers, William Heyward. San Antonio, Mexico.",Myers,William Heyward,"Myers, W  H",mexico,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2679,"Neukirch, Valentin. Hillesheim, Eifel. Dipl. Ing. 1875.",Neukirch,Valentin,"Neukirch, V",germany,Engineer,NA,freiberg school,1875,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2680,"Oeconomos, Nicolas. Athen, Griechenland.",Oeconomos,Nicolas,"Oeconomos, N",greece,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2681,"Richter, Adolph Robert. Zug b. Freiberg, Sachsen.",Richter,Adolph Robert,"Richter, A  R",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2682,"Sawyer, Arthur Robert. Vevey, Schweiz.",Sawyer,Arthur Robert,"Sawyer, A  R",switzerland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2683,"Schulz, Ernst. Dillenburg, PreuBen.",Schulz,Ernst,"Schulz, E",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2684,"Schulz, Rudolf Adalbert Ewald. Frankfurt a. d. 0., PreuBen. Dipl.Ing. 1874.",Schulz,Rudolf Adalbert Ewald,"Schulz, R  A",germany,Engineer,NA,freiberg school,1874,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2685,"Schulze, Hans Oscar. Waldheim, Sachsen. Dipl.Ing.",Schulze,Hans Oscar,"Schulze, H  O",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2686,"Serebrenikoff, Semion. Ilja, RuBland. Dipl.",Serebrenikoff,Semion,"Serebrenikoff, S",belarus,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2687,"Simonis, Johann Carl Anton. Luxemburg.",Simonis,Johann Carl Anton,"Simonis, J  C",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2688,"Turcke, John. Jarobkau, WestpreuBen.",Turcke,John,"Turcke, J",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2689,"Turcke, Heinrich Wilhelm. Jarobkau, WestpreuB.",Turcke,Heinrich Wilhelm,"Turcke, H  W",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2690,"Twiggs, John. New Orleans, V. St. v. A.",Twiggs,John,"Twiggs, J",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2691,"Ungern Sternberg, Baron Gustav Carl Johann Reinhold Wilhelm. St. Martens, Livland.",Ungern Sternberg,Baron Gustav Carl,"Ungern Sternberg, B  G",saint martin,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2692,"Vivian, J. Aubrey. London, England.",V vian,J,"V vian, J",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2693,"Walker, Constantin Eduard August. Meiringen, SchWeiz.",Walker,Constantin Eduard August,"Walker, C  E",switzerland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2694,"Wengler, Richard Theodor. Zinnwald, Sachsen. Dipl.Ing. 1877.",Wengler,Richard Theodor,"Wengler, R  T",germany,Engineer,NA,freiberg school,1877,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2695,"v. Wisnewsky, Dmitri. Wischni Woloschok, Gouv. Twer, RuBland.",V Wisnewsky,Dmitri,"V Wisnewsky, D",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2696,"Wright, Charles Edward. Louis, Staat New York.",Wright,Charles Edward,"Wright, C  E",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1871,2697,"Zoric, Svetosar. Titel, Ungarn.",Zoric,Svetosar,"Zoric, S",republic of serbia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2698,"Abadie, Emile Rector. St. Louis, V. St. v. A.",Abadie,Emile Rector,"Abadie, E  R",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2699,"Albers, Joao Eduardo. Lissabon, Portugal. Dipl. Ing. 1876.",Albers,Joao Eduardo,"Albers, J  E",portugal,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2700,"Badia, Gerardo. Florenz, Italien. Dipl.Ing. 1876.",Badia,Gerardo,"Badia, G",italy,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2701,"Bar, Otto Friedrich. Freiberg, Sachsen.",Bar,Otto Friedrich,"Bar, O  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2702,"Bauer, Emil. Teplitz, Osterreich.",Bauer,Emil,"Bauer, E",czech republic,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2703,"Dr. phi!. Du Bois, Augustus. New Haven, Connecticut, V. St. v. A.",Du Bois,Augustus,"Du Bois, A",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1873,2704,"Burggraf, Louis. Eisleben,PreuB. Dipl.Ing.1876.",Burggraf,Louis,"Burggraf, L",germany,Engineer,NA,freiberg school,1876,freiberg sachsen,germany,50.9128283,13.341727
