"","id","role","name","lastname","middlename","firstname","simpname","year","yearg","company","capital","text","office","situated","mine","loc","lon","lat"
"9640",730482,"Engineer","w l white","white","l","w","white, w l",1915,NA,"Glencairn Main Reef Gold Mining",NA,"W. Bailey. I W. J. Benson. I 1 . Honey. Consulting- Engineer W. L. White.",NA,NA,NA,"london",-0.1277583,51.5073509
"9641",730981,"Manager","j w hutchinson","hutchinson","w","j","hutchinson, j w",1915,NA,"Goldfields Consolidated Mines Company",NA,"A. H. Howe. H. M. Hoyt. I J. W. Hutchinson. Genera Manager J. W. Hutchinson. Secretary A. H. Howe. I Oflice Goldfield, Nevada, U.S.A.",NA,NA,NA,"nevada",-116.419389,38.8026097
"9642",731257,"Manager","j w sutherland","sutherland","w","j","sutherland, j w",1915,NA,"Golden Horse Shoe Estates Company",NA,"A. H. Reitlinger. l A. Reitlinger. | E. P. Jones, Managing. General Manager J. W. Sutherland, Boulder, W.A.",NA,NA,NA,"boulder",-105.2705456,40.0149856
"9643",731376,"Managers","osborna a chappel","chappel","a","osborna","chappel, o a",1915,NA,"Gopeng Consolidated Limited",NA,"Major 0. .1. Pike. | R. H. Savor . General Managers Osborna a Chappel, latch, Perak.",NA,NA,NA,"cornwall",-5.0527125,50.2660471
"9644",731631,"Manager","r hamilton","hamilton",NA,"r","hamilton, r",1915,NA,"Great Boulder Perseverance Gold",NA,"8. J. Jacobs, Chairman. I G. Brookmsn. General Manager R. Hamilton, Boulder City, W.A.",NA,NA,NA,"boulder",-105.2705456,40.0149856
"9645",732837,"Manager","and secretary general omces","omces","secretary","and","omces, a s",1915,NA,"Harton Coal Company Limited",NA,"FittinSgir L. Wood, Bart.. D.L.. J.P., Managing. Offices 17, Sandhill. Newcastle-on-Tyne. Manager and Secretary and General Omces C. 8. Games, South Shields.",NA,NA,NA,"newcastle",-1.61778,54.978252
"9646",734626,"Manager","h d allen","allen","d","h","allen, h d",1915,NA,"Jantar Nigeria Company Limited",NA,"JANTAR NIGERIA COMPANY, LIMITED. Directors E. W. Jansen; P. C. Tarbutt; O. Wethered. Mine Manager H. D Allen. | Bankers-London Joint Stock Bank. Ltd.",NA,NA,NA,"london",-0.1277583,51.5073509
"9647",736875,"Engineer","s thomson","thomson",NA,"s","thomson, s",1915,NA,"Lace Proprietary Mines Limited",NA,"G. S. Fort. I Sir J. Heath, Bart., J.P. I G. E. Lomas. Consulting Engineer S. 0. Thomson. Secretaries and Ofllces Witwatersrand Township Estate and Finance Corporation, Limited, Jepne Arcade, Box 5036, Johannesburg.",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9648",739458,"Engineer","h l twiw","twiw","l","h","twiw, h l",1915,NA,"Mawchi Mines Limited",NA,"P. W. Richardson. | Sir J. G. Scott, K.U.I.E. Manager in Burma G. Maetnrlans. Consulting Engineer H. L. Twiw, 65, London Wall, E20.",NA,NA,NA,"london",-0.1277583,51.5073509
"9649",743507,"Manager","c marx","marx",NA,"c","marx, c",1915,NA,"Primrose New Gold Miningc Oiwpany",NA,"W. J. Benson. I T. Honey. Consulting Engineer W. L. White. Mine Manager C. Marx, Junr., Mine Oflice, Germiston. Secretaries and Head Ofllces Johannesburg Consolidated Investment Company,",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9650",746905,"Manager","j a c bayne","bayne","a","j","bayne, j a",1915,NA,"Paparoa Coal Mining Coopany Limited",NA,"Mining EngineDerr. C. . Knight; H. F. Nees; T. S. Weston. and Manager J. A. C. Bayne, Roa, Greymouth, N.Z. Secretary and Omces G. G. Townsend. Custnmhouse Quay, Wellington, N.Z.",NA,NA,NA,"western",-95.7127622,37.0937489
"9651",747671,"Manager","a cohen","cohen",NA,"a","cohen, a",1915,NA,"Plymouth Consolidated Gold Mines Limited",NA,"London Committee 13. Oppenheim; A. G. Meissner ; S. A. Cobbett. Manager A. Cohen. Secretary and. Oflices.- J. D. Tyson, Box 627, No. 2, Cheapslde, Kimberley, South Africa. London Sec retary and Ofilces P hoEn.e: J. Jenkinson, Halton House, 20-23, Holborn, E.C. 4883 Holborn.",NA,NA,NA,"london",-0.1277583,51.5073509
"9652",748266,"Manager","a w evans","evans","w","a","evans, a w",1915,NA,"Princess Estate And Gold Mining",NA,"A. L. Foster; G. A. Jones; E. T. McCarthy; L. Welstead. General Manager A. W. Evans. Metallurgist H. A. B. Leipnsr. | Bankers National Bank of New Zealand, Limited.",NA,NA,NA,"new zealand",174.885971,-40.900557
"9653",748469,"Engineer","w l white","white","l","w","white, w l",1915,NA,"Quest Gold Mining Developing Limited",NA,"J. Munro, Chairman. I r6069fiiiroih. l C. Marx. Consulting Engineer w. L. White. Manager h. E. 1 . Sta hens. Secretaries and Head Oflioes Johannesburg onsolidsted Investment Co., Ltd.,",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9654",748748,"Manager","f raleigh","raleigh",NA,"f","raleigh, f",1915,NA,"Rand Mines Power Supply Company",NA,"London Committee J. L. Bergson; F. Heim; T. J. Milner ; L. Wagner. Financial Manager F. Raleigh, Box 1056, Johannesburg. London Bankers Union of London and Smith s Bank, Limited. Paris Agents Credit Mobilier Francois, 80-82, Rue Taitbout. Brussels A ents-Banque Internationale de Bruxelles, 27, Avenue des Arts. olnt Secretaries H. A. Read and S. O. Steil. Head Offlces Corner House, Johanncsburg. Transvaal. London Secretary and Oflices A. Moir, 1, London Wall Buildings, 81.0.","bruxelles avenue des arts",NA,NA,"london",-0.1277583,51.5073509
"9655",750846,"Manager","a edington","edington",NA,"a","edington, a",1915,NA,"Russper Syndicate Limited",NA,"Sir J. W. Ottley, K.C.I.E:, Chairman. I W. C. E. Gibson. Consulting Engmeer C. B. Kingston, M.I.M.M. Mine Manager A. Edington. Auditors Beams, Walker & 00. Secretary and. Oflces A. Bsgley, 12. Coleman Street, E,C.","coleman street e c",NA,NA,"kingston",-73.9973608,41.9270367
"9656",753768,"Superintendent","c farmer","farmer",NA,"c","farmer, c",1915,NA,"Spassky Copper Minei Limited",NA,"Siberia ; Atbamr Prapertin: H. C. Bayldon, Fort No. 2, Syr Daria Ditrict, Siberia. General Manager in Moscow H. G. Woolmer, A.M.I.C.E., M.I.M.M. Mine Superintendent C. 8. Farmer, Yuspenssk Mine, near Akmolinsk, Siberia. Smelter Superintendent G. S. Turner. | olicitors Spyer 8: Sons. Bankers Roberts, Lubbock Q: 00. | Auditors Arman, Dexter & 00. Moscow Oflices Miasnitzskaia 17. Paris Agents Association Miniere, 7, Rue Chauchat . Secretary and Ofilces J. A. Clark, 60, London Wall, E.C.",NA,NA,NA,"siberia",99.1966559,61.0137097
"9657",754023,"Manager","a westlake","westlake",NA,"a","westlake, a",1915,NA,"Staveley Coal And Iron Company",NA,"C. E. Rhodes. I R. Whitehead. l H. West1ake,Managin . Assistant General Manager A. West-lake, Staveley, Derbys re. Solicitors Parker, Rhodes a Go.",NA,NA,NA,"manchester",-2.2426305,53.4807593
"9658",754544,"Engineer","w thomas","thomas",NA,"w","thomas, w",1915,NA,"Tafchin Amalgamated Syndicate Limited",NA,"W. Norfolk. | J. P. Rowe. Local Directors Dr. R. M. Connolly; Ghee Kee Ee. Consulting Engineer W. Thomas, M.I .M.M. Mine Ofllce Taip ng Hydraulic Mine, Taipimz, Federated Malay States.",NA,NA,NA,"norfolk",-76.2858726,36.8507689
"9659",755445,"Manager","and ollces a pearson","pearson","ollces","and","pearson, a o",1915,NA,"Tingha Consolidated Tin Mines Liability",NA,"- G. Mirfin. | C. B. Holland, in London. General Manager J. Symes. Legal Manager and Ofllces A. Pearson, 34, Queen Street, Melbourne.","queen street melbourne",NA,NA,"london",-0.1277583,51.5073509
"9660",757363,"Engineer","and geologist d draper","draper","geologist","and","draper, a g",1915,NA,"United States Cobalt Cqmpany Limited",NA,"UNITED STATES DIAMLIMOITNEDD MINING SYNDICATE. Directors H. P. Justice ; C. S. I reacher. Consulting Engineer and Geologist D. Draper.",NA,NA,NA,"united states",-95.712891,37.09024
"9661",758641,"Engineer","p r allen","allen","r","p","allen, p r",1915,NA,"Waihi Grand Junction Gold Limited",NA,"W. 1 . Holland. Mine Manager W. MeConachie. I mill Superintendent J. R. Nob e. General Manager W. F. Grace, M.I.M.M.. Waihi, N.Z. Consulting Engineer P. R. Allen. A.M.I.C.E., Runcorn, Cheshire. Electrical Engineer W. H. Cole, Waihi, N.Z.",NA,NA,NA,"new zealand",174.885971,-40.900557
"9662",759130,"Manager","g h ashwin","ashwin","h","g","ashwin, g h",1915,NA,"Wath Mai Colliery Company Limited",NA,"D. M. Nicholson. G. Shaw. | 1 . Shaw. General Manager G. H. Ashwin.",NA,NA,NA,"sheffield",-1.470085,53.381129
"9663",759366,"Manager","v l gordon","gordon","l","v","gordon, v l",1915,NA,"Wemyss Coales Company Limited",NA,"W. She herd. I Lt. M. J. Wemyss. Commercial Mana er J. M0 at. 116,Hope Street, Glasgow. Genera Manager V. L. Gordon. Secretary and OfllcesAR. Anderson, East Wemyss, Fife, N.B.","hope street glasgow",NA,NA,"glasgow",-4.251806,55.864237
"9664",760550,"Manager","j k addie","addie","k","j","addie, j k",1915,NA,"Witbank Colliery Limited",NA,"London Committee A. Fuller; H. Goldie; R. O. Schwarz. Consulting Engineer D. Wilkinson, Box 485, Johannesburg. Manager J. K. Addie, Box 1, Witbank, Middelburz. Business Manager F. A. Gillam. Box 506, Johannesburg. Secretary and Ofilces H. G. L. Panchaud, Culliuan Bdgn, Box 500, Johannesburg.",NA,NA,NA,"london",-0.1277583,51.5073509
"9665",770496,"Manager","o b ward","ward","b","o","ward, o b",1916,NA,"Broken Hill Proprietary Block Limited",NA,"- H. Bishop. | F. L. Cox. Consulting Engineers Kay, Macnicol & Co., 31, Queen Street, Melbourne, Victoria. General Manager O. B. Ward, Block 10 Mine, Broken Hill, N.S.W. Port Pirie Agent F. Grey. Sy dney Agent R. N. Kirk, Permanent Trustee Building, O Connell Street. and Head Offices J. Brandon, 31, Queen Street, Melbourne. London Secretary and Offices E. Habben, Palmerston House, E.C.","queen street melbourne victoria",NA,NA,"bourne",-70.5989325,41.7412773
"9666",774909,"Engineer","n griin","griin",NA,"n","griin, n",1916,NA,"Charterland Goldfields Limited",NA,"E. Davis, Chairman. J. E. H. Lomas. Col. F. P. Lousada, C.B. A. J. Wood. Consultimg Engineer N. Griffin. Mine Manager W. L. Furse.",NA,NA,NA,"london",-0.1277583,51.5073509
"9667",775241,"Manager","in chinamajor w nathan","nathan","chinamajor","in","nathan, i c",1916,NA,"Chinese Engineering And Mining Limited",NA,"AgenG.tT. Symons. W. F. Turner. Chevalier D Oplinter de Wouters. and General Manager in China-Major W. Nathan, R.E. Bankers-Union of London and Smith s Bank, Ltd.; Eastern Bank, Ltd., London; Banque",NA,NA,NA,"london",-0.1277583,51.5073509
"9668",778989,"Engineer","l h l huddart","huddart","h","l","huddart, l h",1916,NA,"Damo Nigerian Company Limited",NA,"ConsCu. lGt.inLgush. Chairman. | J. Waddington, D.L., J.P. Engineer L. H. L. Huddart, M.A., A.M. Inst.C.E. Bankers Union Bank of Scotland, Ltd.",NA,NA,NA,"london",-0.1277583,51.5073509
"9669",786509,"Manager","in west arica w","aric","west","in","aric, i w",1916,NA,"Gold Coast Development Syndicate Limited",NA,"Directors Qualification, one share .-S. Bratchell; A. S. Caine; J. A. Cooper. Manager in West Africa W. S. Tyler, Braminsu, Lower Wassau, Gold Coast Colony.",NA,NA,NA,"london",-0.1277583,51.5073509
"9670",792801,"Managers","in s arica c","aric","s","in","aric, i s",1916,NA,"Jumbo Gold Mining Company Limited",NA,"C. F. Rowsell,CCohnasirumlatnin. g EnginCeoel.r Ri.nGrey, C.V.O., C.M.G. | G. Lewis. Managers in S. Africa C. E. Parsons. S. Africa-United Rhodesia Gold Fields, Ltd.",NA,NA,NA,"rhodesia",-97.2134822,32.8294337
"9671",798657,"Manager","h g nitch","nitch","g","h","nitch, h g",1916,NA,"Charlton And Meyer Gold Mining",NA,"P. G. H. Carvill, Chairman. J. Freudenthal. | F. W. Chambers. Resident Manager H. G. Nitch, Box 75, Boksburg, Johannesburg. Secretary and Head Offices J. V. Blinkhorn, General Mining Buildings,",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9672",799234,"Engineer","w broadbridge","broadbridge",NA,"w","broadbridge, w",1916,NA,"Minerals Separation American Syndicate Limited",NA,"H. A. Krohn. W. W. Webster. Consulting Metallurgist-Sulman & Picard. | Chief Engineer W. Broadbridge.",NA,NA,NA,"gregory",-95.9410531,36.7524131
"9673",800346,"Manager","j w carroll","carroll","w","j","carroll, j w",1916,NA,"Mount Lyell Blocks Copper Mines",NA,"A. Campbell, Chairman. G. Nicholson. G. Soilleux. W. D. Reid, in London. General Manager J. W. Carroll, Linda Valley, Tasmania. SecreLtoanrydon Bankers-Commercial Bank of Australia, Limited. and Offices T. Rollason, 31, Queen Street, Melbourne, Victoria.","queen street melbourne victoria",NA,NA,"london",-0.1277583,51.5073509
"9674",800374,"Manager","r c sticht","sticht","c","r","sticht, r c",1916,NA,"Mount Lyell Blocks Copper Mines",NA,"A. Williamson, Chairman. J. B. Ball. Sir J. A. Cockburn, K.C.M.G. W. D. Reid. General Manager R. C. Sticht, Melbourne. -",NA,NA,NA,"bourne",-70.5989325,41.7412773
"9675",802683,"Engineer","c e knecht","knecht","e","c","knecht, c e",1916,NA,"New Era Consolidated Limited",NA,"F. W. Green. A. F. Nicol. Capt. C. E. Stracey-Clitherow. Consulting Engineer C. E. Knecht, Box 1018, Johannesburg.",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9676",802783,"Manager","w b maris","maris","b","w","maris, w b",1916,NA,"New Full Backi Gold Mining",NA,"M. D. Bra- dford, Chairman. R. J. Maris. | Dr. J. C. Simpson. Mine Manager W. B. Maris, M toko, Rhodesia. Bankers Barclay & Co., Ltd.; Standard Bank of South Africa, Ltd. Auditors W. B. Keen & Co. Secretary and Offices A. E. King, 8, Market Hill, Cambridge.",NA,NA,NA,"rhodesia",-97.2134822,32.8294337
"9677",803604,"Manager","j c matthews","matthews","c","j","matthews, j c",1916,NA,"New Lyell Consols Copper Minefno",NA,"T. C. Dunster, Chairman. S. Cherry. W. Coleman. G. Durham. Mine Manager J. C. Matthews. | Mine Office Kanina, Sou h Australia.",NA,NA,NA,"coleman",-94.8779003,36.8765114
"9678",811493,"Manager-","francis shipton","shipton",NA,"francis","shipton, f",1916,NA,"Rand Mines Deep Limited",NA,"General Manager in South Africa HEcroR MACKENZIE. Deputy General Manager J. P. GIBson. Asst. General Manager-Noel, JENNINGs. London Manager-FRANCIS SHIPTON. Secretary-JoHN JEFF REY.",NA,NA,NA,"london",-0.1277583,51.5073509
"9679",816938,"Manager","h g scott","scott","g","h","scott, h g",1916,NA,"Siamese Tin Syndicate Limited",NA,"C. K. Butler, J.P., Chairman. ||Sir J. Heath, B art., J.P. | T. G. Scott. W. H. P. Stovens, Consulting Engineers Cutten Brothers. General Manager H. G. Scott, A.R.S.M.",NA,NA,NA,"australia",133.775136,-25.274398
"9680",821610,"Engineer","f c loring","loring","c","f","loring, f c",1916,NA,"Teck Lebel Kirkland Syndicate Limited",NA,"TECK-LEBEL KIRKLAND , SYNDICATE, LIMITED. Directors Rt. Hon. Lord Teynham, Chairman; W. F. Paul. Consulting Engineer F. C. Loring. | Mine Manager-E. Loring.",NA,NA,NA,"kirkland",-122.2059833,47.6768927
"9681",823404,"Engineer","r c warriner","warriner","c","r","warriner, r c",1916,NA,"Transvaal Gold Mining Estates Limited",NA,"T. J. Milner. I P. TroquÃƒÆ Ã Â t. I L. Wegner. Consulting Engineer R. C. Warriner.",NA,NA,NA,"london",-0.1277583,51.5073509
"9682",824926,"Superintendent","j d shilling","shilling","d","j","shilling, j d",1916,NA,"Utah Copper Company",NA,"Chief Engineer H. C. Goodrich. MilGlseneral Manager R. C. Gemmell, McCornick Building, Salt Lake City, Utah. £t F. G. Janney. | Mines Superintendent J. D. Shilling. Secretary and Head Offices S. Penrose, 25, Broad Street, New York City, U.S.A. Assistant Secretary and Offices J. M. Hayes, 604, McCornick Building,","broad street new york city",NA,NA,"new york",-74.0059728,40.7127753
"9683",825969,"Manager","h c hilton","hilton","c","h","hilton, h c",1916,NA,"Village Main Reef Gold Mining Company",NA,"H. A. Rogers. | E. A. Wallers. Consulting Engineer H. S. Martin. Mine Manager H. C. Hilton, Box 1091, Johannesburg.",NA,NA,NA,"johannesburg",28.0473051,-26.2041028
"9684",826042,"Superintendent","wh lev gett","gett","lev","wh","gett, w l",1916,NA,"Viloro Syndicate Limited",NA,"W. MCcoDnersmuoltttin, gChEainrmgianne.er. . T.B. Kitzinger. . . T. H. Leggett. C. E. Pakeman. Superintendent WH.. Lev gett, 165, Broadway, New York, U.S.A. H. James, Oroville, California. Solicitors Holmes, Son & Pott. | Bankers London Joint Stock Bank, Ltd. Auditors Deloitte, Plender, Griffiths & Co.",NA,NA,NA,"broadway",-94.7053013,37.3961631
"9685",826342,"Engineers","in new zealandh","zealandh","new","in","zealandh, i n",1916,NA,"Waihi Gold Mining Company Limited",NA,"Directers in New Zealand. Hon. S. T. George, J.P., M.L.C.; C. Rhodes. Consulting Engineers in New Zealand-H. P. Barry and R. E. Williams.",NA,NA,NA,"new zealand",174.885971,-40.900557
"9686",839812,"Manager","w robertson","robertson",NA,"w","robertson, w",1917,NA,"Birodsworth Main Colliery",NA,"London Board-F. Dutton; F. A. Govett; L. G. Robinson. Consulting EngineGeres neGr.al Manager W. Robertson. C. Riddell, Lead Smeltery; G. Rigg, Zinc Smel ery. Super-intendents Lead Smelt.r. H. W. Leavens; Refinery : J. Jobson; Smelting Spelter Works: J. Winter. Works Port Pirie, South Australia. | Coka Work s Bel ambi, N.S.W. Branch Offices 25, O Connell Street, Sydney 62, Brookman s B ilding, Adelaide.","connell street sydney brookman s",NA,NA,"london",-0.1277583,51.5073509
"9687",847774,"Managers","w j pitchord","pitchord","j","w","pitchord, w j",1917,NA,"Crescens Matabele Mines Land Limited",NA,"ConsultingdiEnntgineer-R. C. Warriner. L. General Manager-A. J. Brett. e Managers W. J. Pitchford; T. Simpson. Reduction Officer S. H. Pearce.",NA,NA,NA,"london",-0.1277583,51.5073509
"9688",857977,"Metallurgist","d wentworth","wentworth",NA,"d","wentworth, d",1917,NA,"Hampden Cloncurry Copper Mines Limited",NA,"General Manager-E. Huntley, Friezland, via Cloncurry, North Queensland. Resident Manager S. Harris. | Metallurgist D. Wentworth. Queensland Agent A. R. Keats, Townsville. Cloncurry. Secretary and Offices E. H. Shackell, Collins House, Collins St., Melbourne. London Secretary and pOhoffnieces E. Habben, Palmerston House, E.C.",NA,NA,NA,"queensland",142.7027956,-20.9175738
"9689",858508,"Manager","w pott","pott",NA,"w","pott, w",1917,NA,"Henderson Transvaal Estates Limited",NA,"R. Currie. J. E. Evans, C.M.G. W. Pott. S. Thomson. General Manager W. Pott, Box 1146, Johannesburg. Bankers-Lloyds Bank, Ltd.; Union of London and Smith s Bank, Ltd. JSolic.itor£s Ashur st, Morris, Crisp & Co. Auditor J. D. Pattullo. Secretary and Offices F. R.aCnudnnOinffgihcaems . J. Davidson, B. & T. Buildings. 36 and 38, New Broad Street, E.C.","broad street london",NA,NA,"johannesburg",28.0473051,-26.2041028
"9690",858925,"Manager","j j prest","prest","j","j","prest, j j",1917,NA,"Horden Collieries Limited Hokden Collieries",NA,"A. F. Pease, D.L., J.P. | H. G. Stobart. | J. Temple. Manager J. J. Prest, Castle Eden, Co. Durham. || Solicitors-Lucas, Hutchinson & Meek,",NA,NA,NA,"temple",-95.6273972,37.0421218
"9691",868910,"Superintendent","f w solomon","solomon","w","f","solomon, f w",1917,NA,"Miami Copper Company",NA,"Gottsberger. | Mine Office-Miami, Arizona, U.S.A. Mine Superintendent F. W. Maclennan. Mill Superintendent F. W. Solomon. Assistant R.",NA,NA,NA,"miami",-80.19179,25.76168
"9692",874169,"Engineer","w l white","white","l","w","white, w l",1917,NA,"New Primrose Gold Mining Company",NA,"London Committee-W. Bailey; W. J. Benson; T. Honey. Consulting Engineer W. L. White. Mine Manager H. L. Krause, Mine Office, Germiston.",NA,NA,NA,"london",-0.1277583,51.50735
"9693",885824,"Engineers","cmonasnoaligdeatre djgold fields o","field","djgold","cmonasnoaligdeatre","field, c d",1917,NA,"Ropp Tin Limited",NA,"E. Davis, Chairman. Lord Brabourne. . . . C. H. Holland. . . . J. C. Prinsep. Consulting Engineers CMonasnoaligdeatre dJ.Gold Fields of South Africa, Ltd. Daniel.",NA,NA,NA,"bourne",-70.59893,41.74128
"9694",891385,"Superintendent","c s farmer","farmer","s","c","farmer, c s",1917,NA,"Southern Wan Ryn Reef Gold",NA,"Siberia ; Atbasar Properties: H. C. Bayldon, Fort No. 2, Sirdaren kw, Oblas. Rus-ia. Mine Superintendent C. S. Farmer, Yus enssky Mine, near Akmolinsk, Siberia.",NA,NA,NA,"siberia",99.19666,61.01371
"9695",897712,"Engineer","h s martin","martin","s","h","martin, h s",1917,NA,"Village Deep Limited",NA,"London Committee F. J. Dormer; R. R. Hollins; T. J. Milner; L. Wagner. Consulting Engineer H. S. Martin. Mine Manager J. Whitehouse, Box 1145, Johannesburg.",NA,NA,NA,"london",-0.1277583,51.50735
