"id","company"
"myb1091169","hollinger consol idated gold mines ltd"
"myb1096284","mason and barry ltd"
"myb1096474","malayan collieries ltd"
"myb1096627","mexican santa barbara mining company"
"myb1098521","mazeppa gold mining company"
"myb1098789","natal steam coal company"
"myb1098828","national smelting company"
"myb1101378","north crown porcupine mines ltd"
"myb1101907","nova scotia steel coal company"
"myb1102753","otav mines and railway company"
"myb1108466","simmer jack proprietary mines ltd"
"myb1108844","south african alluvial"
"myb1109314","south american gold platinum company"
"myb1109665","southern development company"
"myb1112799","united national collieries ltd"
"myb1119074","austral malaytin ltd"
"myb1120174","bannack gold mining company"
"myb1123850","chamber mines salisbury rhodesia"
"myb1125076","compagnie aramayo mines bolivie compagnie"
"myb1126763","tonopah mining company"
"myb1130042","fujita company"
"myb1132457","henderson s transvaal estates ltd"
"myb1132848","hudson bay mines ltd"
"myb1133154","imperial navigation coal ltd"
"myb1134165","united mines ore reduction company"
"myb1135079","kingston mining company"
"myb1137377","new highland mining company"
"myb1139912","mazeppa gold mining company"
"myb1140359","neuchâtel asphalte company"
"myb1142680","north crown porcupine mines ltd"
"myb1143683","old silkstone xcolljeries ltd"
"myb1144148","otav mines and railway company"
"myb1144450","paringa celebration mining syndicate ltd"
"myb1145543","premier gold mining company"
"myb1149099","selukwe gold mining company"
"myb1150616","south american gold platinum company"
"myb1152926","transvaal chamber mines"
"myb1153875","united copper mining company"
"myb1154643","victoria falls and transvaal power"
"myb1154899","elwell gold mining company"
"myb1156170","atlas tin mining company"
"myb1156316","ely consolidated copper company"
