,id,source,original name,simplified name,year,class,loc,lon,lat
2703,24834,total,"wilbur, nathan burgess","wilbur, n b",1890,I,FALSE,,
2704,24835,total,"wilcox, frank patten","wilcox, f p",1901,I,FALSE,,
2705,24840,total,"wilcox, henry a","wilcox, h a",1885,II,FALSE,,
2706,24845,total,"wild, herbert henry","wild, h h",1883,V,FALSE,,
2707,24848,total,"wilde, george a","wilde, g a",1876,NA,FALSE,,
2708,24849,total,"wilde, henry ernest","wilde, h e",1887,NA,FALSE,,
2709,24858,total,"wilder, lowell bosworth","wilder, l b",1901,III,FALSE,,
2710,24878,total,"wiley, frank w","wiley, f w",1880,NA,FALSE,,
2711,24883,total,"wilkes, charles mason","wilkes, c m",1881,IV,FALSE,,
2712,24901,total,"willard, bryant","willard, b",1891,NA,FALSE,,
2713,24906,total,"willard, harry s","willard, h s",1870,NA,FALSE,,
2714,24911,total,"willard, john ware","willard, j w",1880,III,FALSE,,
2715,24921,total,"willes, william douglas","willes, w d",1890,III,FALSE,,
2716,24929,total,"willey, theodore parker","willey, t p",1886,NA,FALSE,,
2717,24930,total,"willey, walter tolman","willey, w t",1869,NA,FALSE,,
2718,24935,total,"williams, benjamin charles","williams, b c",1896,VI,FALSE,,
2719,24936,total,"williams, bessie hastings","williams, b h",1897,VII,FALSE,,
2720,24938,total,"williams, charles a","williams, c a",1874,NA,FALSE,,
2721,24941,total,"williams, charles gilbert","williams, c g",1904,II,FALSE,,
2722,24942,total,"williams, charles goodnow","williams, c g",1895,I,FALSE,,
2723,24981,total,"williams, harry nye","williams, h n",1893,I,FALSE,,
2724,24987,total,"williams, jeanette webster","williams, j w",1883,NA,FALSE,,
2725,24994,total,"williams, robert cardell","williams, r c",1889,III,FALSE,,
2726,24995,total,"williams, roland henry","williams, r h",1896,VIII,FALSE,,
2727,25011,total,"williams, samuel stevens","williams, s s",1868,NA,FALSE,,
2728,25012,total,"williams, theodore gardner","williams, t g",1889,VI,FALSE,,
2729,25014,total,"williams, winifred","williams, w",1898,VII,FALSE,,
2730,25019,total,"williamson, john hall","williamson, j h",1907,NA,FALSE,,
2731,25026,total,"willingham, winburn j","willingham, w j",1888,NA,FALSE,,
2732,25048,total,"wills, william herbert","wills, w h",1895,NA,FALSE,,
2733,25051,total,"willson, edmund r","willson, e r",1878,IV,FALSE,,
2734,25105,total,"wilson, john cazeneuve","wilson, j c",1906,VI,FALSE,,
2735,25111,total,"wilson, lillie marian","wilson, l m",1898,VII,FALSE,,
2736,25151,total,"wingate, woodbury harold","wingate, w h",1909,NA,FALSE,,
2737,25157,total,"winne, ernest","winne, e",1885,II,FALSE,,
2738,25158,total,"winne, george morris","winne, g m",1906,II,FALSE,,
2739,25159,total,"winning, herbert w","winning, h w",1885,II,FALSE,,
2740,25185,total,"winsor, mary pickard","winsor, m p",1890,VII,FALSE,,
2741,25187,total,"winsor, paul baldwin","winsor, p b",1888,V,FALSE,,
2742,25192,total,"winterstein, herbert brown","winterstein, h b",1909,VI,FALSE,,
2743,25193,total,"winthrop, clara bowdoin","winthrop, c b",1905,NA,FALSE,,
2744,25194,total,"winton, henry d","winton, h d",1880,NA,FALSE,,
2745,25225,total,"witherspoon, william connor","witherspoon, w c",1895,V,FALSE,,
2746,25228,total,"withington, philip herbert","withington, p h",1895,NA,FALSE,,
2747,25233,total,"woclley, albert pittengee","woclley, a p",1891,NA,FALSE,,
2748,25247,total,"wolfenden, james campbell","wolfenden, j c",1907,IV,FALSE,,
2749,25248,total,"wolffe, edwin davis","wolffe, e d",1885,III,FALSE,,
2750,25260,total,"wood, charles","wood, c",1886,I,FALSE,,
2751,25266,total,"wood, charles h","wood, c h",1897,NA,FALSE,,
2752,25273,total,"wood, edward howard","wood, e h",1890,NA,FALSE,,
2753,25295,total,"wood, harry clifford","wood, h c",1887,II,FALSE,,
2754,25314,total,"wood, louis francis","wood, l f",1873,V,FALSE,,
2755,25323,total,"wood, william blake","wood, w b",1890,NA,FALSE,,
2756,25328,total,"woodberry, henry james","woodberry, h j",1897,II,FALSE,,
2757,25341,total,"woodbury, frederic elwell","woodbury, e f",1889,NA,FALSE,,
2758,25342,total,"woodbury, edward frank","woodbury, e f",1873,NA,FALSE,,
2759,25361,total,"woodman, caroline augusta","woodman, c a",1889,VII,FALSE,,
2760,25367,total,"woodrow, frank h","woodrow, f h",1875,NA,FALSE,,
2761,25370,total,"woodruff, george","woodruff, g",1871,NA,FALSE,,
2762,25381,total,"woods, frank p","woods, f p",1881,NA,FALSE,,
2763,25382,total,"woods, harry f","woods, h f",1883,II,FALSE,,
2764,25383,total,"woods, henry tyler","woods, h t",1893,II,FALSE,,
2765,25406,total,"woodward, george marion","woodward, g m",1890,NA,FALSE,,
2766,25420,total,"woodworth, hazen barnes","woodworth, h b",1914,I,FALSE,,
2767,25421,total,"woodworth, harry spencer","woodworth, h s",1888,NA,FALSE,,
2768,25432,total,"woollett, william m","woollett, w m",1872,NA,FALSE,,
2769,25433,total,"woolston, george francis","woolston, g f",1893,NA,FALSE,,
2770,25436,total,"wooster, thomas tuttle","wooster, t t",1898,IV,FALSE,,
2771,25439,total,"worcester, henry f","worcester, h f",1874,NA,FALSE,,
2772,25463,total,"worthington, roland","worthington, r",1901,NA,FALSE,,
2773,25474,total,"wright, charles f","wright, c f",1874,NA,FALSE,,
2774,25477,total,"wright, ernest v","wright, e v",1889,II,FALSE,,
2775,25487,total,"wright, john e","wright, j e",1872,NA,FALSE,,
2776,25494,total,"wright, julian vallette","wright, j v",1889,II,FALSE,,
2777,25495,total,"wright, lincoln","wright, l",1885,II,FALSE,,
2778,25508,total,"wright, william henry","wright, w h",1906,VI,FALSE,,
2779,25509,total,"wrightington, charles nelson","wrightington, c n",1894,II,FALSE,,
2780,25510,total,"wrightington, stewart","wrightington, s",1888,V,FALSE,,
2781,25511,total,"wrinkle, john timothy","wrinkle, j t",1906,IV,FALSE,,
2782,25512,total,"wrinkle, laurence francis","wrinkle, l f",1870,III,FALSE,,
2783,25513,total,"wrinkle, thomas d","wrinkle, t d",1876,NA,FALSE,,
2784,25518,total,"wuichet, robert grove","wuichet, r g",1897,NA,FALSE,,
2785,25523,total,"wyatt, william abbot","wyatt, w a",1897,VI,FALSE,,
2786,25530,total,"wyman, george dana","wyman, g d",1872,NA,FALSE,,
2787,25543,total,"yagishita, shotaro","yagishita, s",1909,I,FALSE,,
2788,25545,total,"yamada, hachiro","yamada, h",1910,VI,FALSE,,
2789,25548,total,"yang, seu nam","yang, s n",1884,NA,FALSE,,
2790,25555,total,"yeaton, frank sumner","yeaton, f s",1885,V,FALSE,,
2791,25568,total,"yoder, bartolette artman","yoder, b a",1905,I,FALSE,,
2792,25579,total,"youmans, frank m","youmans, f m",1882,II,FALSE,,
2793,25580,total,"young, alla frances","young, a f",1896,VII,FALSE,,
2794,25585,total,"young, edward b","young, e b",1874,NA,FALSE,,
2795,25592,total,"young, herbert a","young, h a",1881,I,FALSE,,
2796,25607,total,"young, royal bosworth","young, r b",1887,I,FALSE,,
2797,25610,total,"young, ross redsecker","young, r r",1901,NA,FALSE,,
2798,25613,total,"youngerman, conrad","youngerman, c",1908,IV,FALSE,,
2799,25622,total,"zentgraf, otto louis","zentgraf, o l",1894,V,FALSE,,
2800,25643,total,"zitz, frederick charles","zitz, f c",1895,IV,FALSE,,
1,334,total,"allen, maurice everett","allen, m e",1908,I,smith baker building,NA,NA
2,618,total,"arnies, jennie m","arnies, j m",1881,V,sheldon mrs george,NA,NA
3,650,geo,"asano, k","asano, k",1901,0,asbio japan,NA,NA
4,882,total,"bailey, edna greenwood","bailey, e g",1904,V,mrs e k,NA,NA
5,973,total,"baker, mary","baker, m",1897,VII,mrs charles p,NA,NA
6,981,total,"baker, theodore","baker, t",1871,NA,see hunt theodore,NA,NA
7,1028,total,"baldwin, jessie","baldwin, j",1888,V,winsor mrs paul,NA,NA
8,1064,total,"ballantyne, bertha lennie","ballantyne, b l",1899,VII,mrs james henry,NA,NA
9,1176,total,"barlow, mary","barlow, m",1896,V,mrs paul g,NA,NA
10,1197,total,"barnes, amy","barnes, a",1884,V,mrs samuel t,NA,NA
11,1319,total,"bartlett, bertha leavitt","bartlett, b l",1895,VII,hibbard mrs thomas,NA,NA
12,1784,total,"best, edna may","best, e m",1902,V,mrs frederic h,NA,NA
13,1944,total,"black, william spence","black, w s",1913,III,aurora nev,NA,NA
14,2191,total,"boland, mary a","boland, m a",1899,VII,mrs mary boland,NA,NA
15,2206,total,"bolster, may m","bolster, m m",1903,NA,mrs richard s,NA,NA
16,2360,total,"bowditch, susan h","bowditch, s h",1880,NA,mrs harry v,NA,NA
17,2361,total,"bowditch, theodora","bowditch, t",1901,VII,mrs eliot n,NA,NA
18,2663,total,"bridges, lillian w","bridges, l w",1890,V,see rowell mrs,NA,NA
19,2800,total,"brown, alice irving","brown, a i",1884,V,mrs harry w,NA,NA
20,3086,total,"buck, harriet j","buck, h j",1898,VII,harriet j buck,NA,NA
21,3396,total,"butler, alfred","butler, a",1882,V,glover alfred k,NA,NA
22,3488,total,"cade, marion louise","cade, m l",1900,V,mrs alpheus grant,NA,NA
23,3543,total,"caldwell, statira preble","caldwell, s p",1906,V,mcdonald mrs nathaniel,NA,NA
24,3655,total,"canfleld, edward","canfleld, e",1912,VI,p i conn,NA,NA
25,3687,total,"capen, mary l","capen, m l",1879,V,see reynolds mrs,NA,NA
26,3934,total,"cederholm, anna margaret","cederholm, a m",1906,V,wilhelm gustav adolf,NA,NA
27,3989,total,"chamberlain, h w","chamberlain, h w",1896,IV,mrs f w,NA,NA
28,4098,total,"chapman, mary bugbee","chapman, m b",1897,NA,mrs h g,NA,NA
29,4177,total,"cheever, adeline haven","cheever, a h",1894,NA,mrs george shattuck,NA,NA
30,4371,total,"clapp, lucy jenkins","clapp, l j",1906,VII,see read mrs,NA,NA
31,4372,total,"clapp, mabel delano","clapp, m d",1898,XII,mrs frederick t,NA,NA
32,4998,total,"cookinham, edward furbish","cookinham, e f",1909,VI,y s ii,NA,NA
33,5045,total,"copeland, ella f","copeland, e f",1882,V,allen mrs russell,NA,NA
34,5137,total,"court, alva breaker","court, a b",1910,XIII,assistant naval,NA,NA
35,5164,total,"cowing, george a","cowing, g a",1899,V,the harkness cowing,NA,NA
36,5216,total,"crane, eva hayes","crane, e h",1898,IV,mrs pliny b,NA,NA
37,5345,total,"cronkrite, daisy wood","cronkrite, d w",1903,NA,mrs d w,NA,NA
38,5458,total,"culver, llora robinson","culver, l r",1902,V,mrs c r,NA,NA
39,5527,total,"currier, lillian g","currier, l g",1888,NA,mrs w b,NA,NA
40,5599,total,"cushing, adelaide olga","cushing, a o",1899,VII,see leary mrs,NA,NA
41,5628,total,"cushman, george h","cushman, g h",1891,NA,mechanical drawing,NA,NA
42,5680,total,"cutting, robert curtis","cutting, r c",1905,II,adlai australia,NA,NA
43,5681,geo,"cutting, r c","cutting, r c",1905,II,adlai australia,NA,NA
44,5770,total,"dana, martha","dana, m",1901,NA,mrs william r,NA,NA
45,5783,total,"danforth, helen calhoun","danforth, h c",1897,VII,mrs john w,NA,NA
46,5972,total,"davis, ida sabin","davis, i s",1893,VII,mrs william z,NA,NA
47,5991,total,"davis, lawrence ritchie","davis, l r",1907,III,aurora nev,NA,NA
48,6057,total,"day, alice cora","day, a c",1901,NA,mrs archer c,NA,NA
49,6061,total,"day, mary harriett","day, m h",1899,NA,mrs benjamin f,NA,NA
50,6109,total,"de, normandie sarah","de, n s",1895,VII,mrs thomas ward,NA,NA
51,6322,total,"dexter, katharine moore","dexter, k m",1904,VII,mccormick mrs stanley,NA,NA
52,6417,total,"doane, caroline m","doane, c m",1880,NA,mrs william b,NA,NA
53,6514,total,"donaldson, joseph lyter","donaldson, j l",1913,II,carrollton kyill,NA,NA
54,6723,total,"dresser, caroline muzzy","dresser, c m",1902,VI,mrs charles b,NA,NA
55,6863,total,"dunbar, ruth","dunbar, r",1911,VII,tolman mrs mayo,NA,NA
56,7202,total,"elliott, harold clifford","elliott, h c",1906,I,secretary and manager,NA,NA
57,7237,total,"ellsworth, julia","ellsworth, j",1898,VII,mrs m f,NA,NA
58,7398,total,"evans, frank","evans, f",1875,NA,april i ill,NA,NA
59,7671,total,"feltis, eva loring","feltis, e l",1903,IV,mrs bayard r,NA,NA
60,7791,total,"fifield, ethel frances","fifield, e f",1900,IV,brooks mrsillawrence r,NA,NA
61,8083,total,"foote, frances eliot","foote, f e",1907,VI,cornish mrsillouis c,NA,NA
62,8128,total,"forrest, mabel flora","forrest, m f",1898,VII,mrs john h,NA,NA
63,8175,total,"foster, floyd j","foster, f j",1900,III,n ill mexico,NA,NA
64,8313,total,"fraser, agnes agatha","fraser, a a",1898,VII,boursand mrs alphonse,NA,NA
65,8629,total,"gallup, harriet tooker","gallup, h t",1894,V,lancey mrs darragh,NA,NA
66,8887,total,"getchell, alice m","getchell, a m",1886,VII,mrs richard p,NA,NA
67,8905,total,"gibbs, julia de","gibbs, j d",1896,NA,mrs daniel d,NA,NA
68,8917,total,"gibson, jessie gilbert","gibson, j g",1903,IV,mrs wilfred arnoldill,NA,NA
69,8958,total,"gile, m susan","gile, m s",1883,NA,mrs edward percy,NA,NA
70,8976,total,"gill, clara e","gill, c e",1882,NA,mrs richard h,NA,NA
71,9116,total,"glover, marie o","glover, m o",1881,V,mrs silas w,NA,NA
72,9285,total,"gordon, carrie","gordon, c",1888,NA,see leland mrs,NA,NA
73,9320,total,"gould, alice bache","gould, a b",1891,0,illn spain,NA,NA
74,9357,total,"grady, ronan calistus","grady, r c",1905,II,k atlantic fleet,NA,NA
75,9422,total,"gray, agnes woodbury","gray, a w",1897,V,mrs henry s,NA,NA
76,9648,total,"grovenor, ransom conant","grovenor, r c",1906,III,foreman crosby steam,NA,NA
77,9682,total,"guild, edith t","guild, e t",1890,V,mrs f w,NA,NA
78,9943,total,"hall, sarah abbie","hall, s a",1894,VIII,mrs p frank,NA,NA
79,10037,total,"hamlen, gertrude loring","hamlen, g l",1904,VII,mrs d k,NA,NA
80,10715,total,"heath, aurora alice","heath, a a",1901,VII,lawrence mrsillll b,NA,NA
81,10945,total,"hibbard, marion","hibbard, m",1906,NA,mrs r j,NA,NA
82,10963,total,"hicks, anna cordelia","hicks, a c",1899,IV,brackett mrsillll j,NA,NA
83,10975,total,"higby, janet baker","higby, j b",1914,V,lewis mrs malcolm,NA,NA
84,11262,total,"holden, sarah e","holden, s e",1887,NA,see morse mrs,NA,NA
85,11596,total,"howard, elizabeth p","howard, e p",1880,V,tetlow mrs john,NA,NA
86,11681,total,"howell, mary harriet","howell, m h",1897,VII,mrs joseph a,NA,NA
87,12028,total,"hutchins, harry pennell","hutchins, h p",1903,NA,mechanical drawing,NA,NA
88,12415,total,"johnson, flora augusta","johnson, f a",1910,IV,mrs ralph h,NA,NA
89,12630,total,"joyce, edith kinsley","joyce, e k",1895,VII,mrs joseph t,NA,NA
90,12765,total,"kehew, francis donaldson","kehew, f d",1903,III,town and rhodesia,NA,NA
91,12970,total,"kerr, w h","kerr, w h",1886,VII,mrs richard p,NA,NA
92,13035,total,"kimball, addie","kimball, a",1895,VII,mrs henry c,NA,NA
93,13096,total,"kincaide, martha christie","kincaide, m c",1904,V,mrs john d,NA,NA
94,13910,total,"lewis, marion lincoln","lewis, l m",1896,IV,mrs f w,NA,NA
95,13960,total,"liliencrantz, edith","liliencrantz, e",1900,IV,thorpe mrsillewis s,NA,NA
96,14049,total,"little, james bampton","little, j b",1910,III,p o boxill,NA,NA
97,14226,total,"longyear, helen mcgraw","longyear, h m",1909,IV,paul mrs carroll,NA,NA
98,14247,total,"lootz, emma","lootz, e",1899,V,see erving mrs,NA,NA
99,14303,total,"loring, robert","loring, r",1894,X,middlesex england,NA,NA
100,14694,total,"macomber, alice m","macomber, a m",1895,NA,greenwood mrs robert,NA,NA
101,14860,total,"mann, martha r","mann, m r",1890,VII,mrs herbert w,NA,NA
102,14870,total,"manning, alice lee","manning, a l",1899,V,mrs gay g,NA,NA
103,14938,total,"mara, joseph lawrence","mara, j l",1898,V,mrs susan mara,NA,NA
104,14939,total,"mara, susan louise","mara, s l",1901,V,mrs susan mara,NA,NA
105,14977,total,"maroney, agnes teresa","maroney, a t",1905,VII,mrs james w,NA,NA
106,15450,total,"mckay, mary c","mckay, m c",1879,NA,mrs edward p,NA,NA
107,15552,total,"mcosker, paul harold","mcosker, p h",1912,III,lang cal,NA,NA
108,15730,total,"merrill, millard warren","merrill, m w",1913,XIV,chile via panama,NA,NA
109,16164,total,"moorman, edwin","moorman, e",1896,NA,mrs william h,NA,NA
110,16165,total,"moors, adelaide","moors, a",1897,NA,mrs william h,NA,NA
111,16266,total,"morrison, frank channing","morrison, f c",1882,I,channing frank m,NA,NA
112,16282,total,"morse, abbie eleanor","morse, a e",1895,NA,mrs abbie morse,NA,NA
113,16506,geo,"murr, i a","murr, i a",1905,I,betagrin syria,NA,NA
114,16661,total,"nesbit, harry","nesbit, h",1898,0,see nesbit harrison,NA,NA
115,16691,total,"newell, jennie h","newell, j h",1883,V,see moore mrsillowell,NA,NA
116,16737,total,"newton, annie h","newton, a h",1886,NA,mrs john r,NA,NA
117,16783,total,"nichols, margaret homer","nichols, m h",1902,VII,mrs arthur a,NA,NA
118,16988,total,"noyes, harriette niles","noyes, h n",1900,VII,mrs clarence w,NA,NA
119,16996,total,"noyes, margaret","noyes, m",1882,NA,mrs charles p,NA,NA
120,17047,total,"o, grady marcella","o, g m",1885,IX,boveri mrs theodor,NA,NA
121,17049,total,"o, hara anna","o, h a",1899,IX,mrs charles e,NA,NA
122,17077,total,"obear, howard leslie","obear, h l",1906,VI,ober howard leslie,NA,NA
123,17160,total,"ordway, louise m","ordway, l m",1880,V,mrs edward s,NA,NA
124,17285,total,"packwood, lahvesia paxton","packwood, l p",1909,IV,mrs stanley martin,NA,NA
125,17364,total,"palmer, alden robbins","palmer, a r",1893,II,charles merwin,NA,NA
126,17434,total,"parker, emma harriet","parker, e h",1902,V,ncvvtonville mass,NA,NA
127,17960,total,"philbrick, annette elizabeth","philbrick, a e",1902,VII,see locke mrs,NA,NA
128,18605,total,"putnam, alice l","putnam, a l",1883,XII,mrs d w,NA,NA
129,18737,total,"ransom, harriot","ransom, h",1886,NA,see milinowski mrs,NA,NA
130,18877,total,"reed, dorothy m","reed, d m",1898,VII,mrs charles e,NA,NA
131,18942,total,"rehn, john franklin","rehn, j f",1907,III,n ill mexico,NA,NA
132,19052,total,"rice, carrie louise","rice, c l",1882,V,mrs s p,NA,NA
133,19213,total,"richardson, philip","richardson, p",1898,IV,richardson barott,NA,NA
134,19294,total,"rider, lucy j","rider, l j",1880,V,mrsillucy rider ill,NA,NA
135,19297,total,"rider, wheelock","rider, w",1884,III,see wheelock edward,NA,NA
136,19362,total,"risga, peter","risga, p",1914,NA,courland russia,NA,NA
137,19363,geo,"risga, p","risga, p",1914,0,courland russia,NA,NA
138,19503,total,"robinson, george avery","robinson, g a",1899,IV,see robinson avery,NA,NA
139,19575,total,"roco, mateo","roco, m",1908,I,sebastian p i,NA,NA
140,19592,total,"rogers, anne fuller","rogers, a f",1904,VII,charles edward amory,NA,NA
141,19642,total,"rolfe, george w","rolfe, g w",1896,V,october ill i,NA,NA
142,19703,total,"ropes, frances","ropes, f",1904,IV,mrs stillman p,NA,NA
143,19831,total,"ruggles, mary julia","ruggles, m j",1906,V,mrs william c,NA,NA
144,19947,total,"sabine, annie ware","sabine, a w",1888,VIII,mrs w h,NA,NA
145,19987,total,"salibi, nimr said","salibi, n s",1912,I,saleeby nimr said,NA,NA
146,20342,total,"schnurmann, harry nestor","schnurmann, h n",1905,III,nestor schnurmann harry,NA,NA
147,20536,total,"senger, richard warren","senger, r w",1905,III,n ill mexico,NA,NA
148,20577,total,"shankland, edith gwendoline","shankland, e g",1892,NA,mrs thomas m,NA,NA
149,20686,total,"sheldon, janet reid","sheldon, j r",1891,NA,stillings mrsillll c,NA,NA
150,20726,total,"sheppard, clara eames","sheppard, c e",1895,VII,blake mrs edmund,NA,NA
151,20739,total,"sherman, adelaide","sherman, a",1890,V,mrs edward s,NA,NA
152,20963,total,"sisonsky, isador","sisonsky, i",1911,I,see sisson edward,NA,NA
153,21348,total,"snow, frederick willis","snow, f w",1900,III,town and rhodesia,NA,NA
154,21601,total,"sprude, herman","sprude, h",1914,NA,courland russia,NA,NA
155,21602,geo,"sprude, h","sprude, h",1914,0,courland russia,NA,NA
156,21657,total,"stantial, amy maria","stantial, a m",1884,V,lund mrs james,NA,NA
