"id","type","source","year","lastname","firstname","middlename","simpname","edu","org","loc","lon","lat","country","text","position","lname","nationality","company","freq","prof"
"aime86423","professional","taime",1892,"noble","s",NA,"noble, s",NA,NA,"anniston ala",-85.83163,33.65983,"united states of america",NA,NA,"noble",NA,NA,78851,NA
"aime86584","professional","taime",1892,"norrig","g",NA,"norrig, g",NA,NA,"melrose mass",-71.06616,42.45843,"united states of america",NA,NA,"norrig",NA,NA,78851,NA
"aime86605","professional","taime",1892,"norris","reginald",NA,"norris, r","electrical eng","Penn R R Coal Company","wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"norris",NA,NA,2,NA
"aime86966","professional","taime",1892,"norton","e",NA,"norton, e",NA,"Ohio State Univ","columbus ohio",-82.99879,39.96118,"united states of america",NA,NA,"norton",NA,NA,10,NA
"aime87024","professional","taime",1892,"norton","lawrence","milton","norton, l m","mining eng","Cu","sandy utah",-111.839,40.56498,"united states of america",NA,"student","norton",NA,NA,4574,"student"
"aime87182","professional","taime",1892,"noyes","walter","frederick","noyes, w f","student","Presidio M Company","presidio co texas",-104.1001,29.94807,"united states of america",NA,"manager","noyes",NA,NA,2,"manager"
"aime87190","professional","taime",1892,"nrrze","h",NA,"nrrze, h",NA,NA,"baltimore md",-76.61219,39.29039,"united states of america",NA,NA,"nrrze",NA,NA,78851,NA
"aime87192","professional","taime",1892,"nte","h",NA,"nte, h",NA,NA,"cleveland ohio",-81.69436,41.49932,"united states of america",NA,NA,"nte",NA,NA,78851,NA
"aime89109","professional","taime",1892,"oberholser","r",NA,"oberholser, r",NA,NA,"west superior wis.",-92.10408,46.72077,"united states of america",NA,NA,"oberholser",NA,NA,78851,NA
"aime89155","professional","taime",1892,"odelstjerna","e",NA,"odelstjerna, e",NA,NA,"filipstad sweden.",14.16985,59.714,"sweden",NA,NA,"odelstjerna",NA,NA,78851,NA
"aime89161","professional","taime",1892,"odlin","f",NA,"odlin, f",NA,NA,"melbourne australia",144.9631,-37.81363,"australia",NA,"civil engineer","odlin",NA,NA,78851,"civil engineer"
"aime89250","professional","taime",1892,"oglebay","e",NA,"oglebay, e",NA,NA,"cleveland ohio",-81.69436,41.49932,"united states of america",NA,"manager","oglebay",NA,NA,78851,"manager"
"aime89320","professional","taime",1892,"olcott","eben",NA,"olcott, e","student","Olcott Corning Peele","ny city",-74.00597,40.71278,NA,NA,"consulting engineer","olcott",NA,NA,2,"consulting engineer"
"aime89325","professional","taime",1892,"olcott","william","j","olcott, w j","bachelor of science","U S Steel Corp","duluth minn",-92.10049,46.78667,"united states of america",NA,"superintendent","olcott",NA,NA,11,"superintendent"
"aime89360","professional","taime",1892,"oldoerp","a",NA,"oldoerp, a",NA,NA,"durango mexico",-104.6588,24.55927,"mexico",NA,"engineer","oldoerp",NA,NA,78851,"engineer"
"aime89381","professional","taime",1892,"olhausen","j",NA,"olhausen, j",NA,NA,"jersey city n j",-74.04314,40.71775,"united states of america",NA,NA,"olhausen",NA,NA,78851,NA
"aime89453","professional","taime",1892,"oliver","georged","ulc","oliver, g u",NA,NA,"hillsboro new mex.",-107.567,32.92091,"united states of america",NA,NA,"oliver",NA,NA,78851,NA
"aime89454","professional","taime",1892,"oliver","georged","ulc","oliver, g u",NA,NA,"oliver s mills pa",-75.84186,41.21703,"united states of america",NA,NA,"oliver",NA,NA,78851,NA
"aime89464","professional","taime",1892,"oliver","henry",NA,"oliver, h",NA,"Oliver Bros Phillips","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"oliver",NA,NA,3,NA
"aime89621","professional","taime",1892,"oorhoct","w",NA,"oorhoct, w",NA,NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,"mining engineer","oorhoct",NA,NA,78851,"mining engineer"
"aime89657","professional","taime",1892,"opperman","j",NA,"opperman, j",NA,NA,"perry co ohio",-82.25833,39.76414,"united states of america",NA,NA,"opperman",NA,NA,78851,NA
"aime89679","professional","taime",1892,"ord","w",NA,"ord, w",NA,"Empire Coal Coke Company","mcdowell co w va",-81.64734,37.38605,"united states of america",NA,"manager","ord",NA,NA,2,"manager"
"aime89709","professional","taime",1892,"ordway","j",NA,"ordway, j","chemistry","Tulane Univ","new orleans la.",-90.07153,29.95107,"united states of america",NA,"professor","ordway",NA,NA,3,"professor"
"aime89714","professional","taime",1892,"ordway","p",NA,"ordway, p",NA,"Massachusetts Institute Of Technology","new orleans la.",-90.07153,29.95107,"united states of america",NA,NA,"ordway",NA,NA,23,NA
"aime89740","professional","taime",1892,"ormrod","g",NA,"ormrod, g",NA,"Donaldson Iron Company","allentown pa",-75.47141,40.60229,"united states of america",NA,"manager","ormrod",NA,NA,2,"manager"
"aime89742","professional","taime",1892,"ormrod","j",NA,"ormrod, j",NA,NA,"lehigh pa",-75.57425,40.65197,"united states of america",NA,"mechanical engineer","ormrod",NA,NA,78851,"mechanical engineer"
"aime89749","professional","taime",1892,"ormsbee","james",NA,"ormsbee, j","mining eng","El Paso Sm Wks","bledsoe tenn",-85.23084,35.60289,"united states of america",NA,"student","ormsbee",NA,NA,4,"student"
"aime89861","professional","taime",1892,"orynski","l",NA,"orynski, l",NA,NA,"san antonio texas.",-98.49363,29.42412,"united states of america",NA,NA,"orynski",NA,NA,78851,NA
"aime89994","professional","taime",1892,"osgood","farley",NA,"osgood, f","mechanical eng","Rand Drill Company","chicago ill",-87.6298,41.87811,"united states of america",NA,"mining engineer","osgood",NA,NA,5,"mining engineer"
"aime90054","professional","taime",1892,"osmond","f",NA,"osmond, f",NA,NA,"paris france",2.352222,48.85661,"france",NA,NA,"osmond",NA,NA,78851,NA
"aime90323","professional","taime",1892,"oxnam","thomas","h","oxnam, t h",NA,NA,"owyhee co idaho.",-116.0623,42.68274,"united states of america",NA,"manager","oxnam",NA,NA,78851,"manager"
"aime90334","professional","taime",1892,"oxnard","benjamin","a","oxnard, b a","mining eng",NA,"cypremont la.",-91.85317,29.73621,"united states of america",NA,NA,"oxnard",NA,NA,78851,NA
"aime90401","professional","taime",1892,"packard","george","a","packard, g a","mining eng","Mit","wakefield mass",-71.07234,42.50394,"united states of america",NA,"mining engineer","packard",NA,NA,48921,"mining engineer"
"aime90422","professional","taime",1892,"packard","royal","c","packard, r c",NA,NA,"washington d.c.",-77.03687,38.90719,"united states of america",NA,NA,"packard",NA,NA,78851,NA
"aime90470","professional","taime",1892,"paelen","r",NA,"paelen, r",NA,NA,"dusseldorf germany",6.773456,51.22774,"germany",NA,NA,"paelen",NA,NA,78851,NA
"aime90604","professional","taime",1892,"page","w",NA,"page, w","mining eng","Gauley Mt Coal Company","ansted w. va",-81.09955,38.13622,"united states of america",NA,"president","page",NA,NA,4,"president"
"aime90605","professional","taime",1892,"page","w",NA,"page, w","mechanical eng","Gauley Mt Coal Company","denver colo",-104.9903,39.73924,"united states of america",NA,"president","page",NA,NA,4,"president"
"aime90606","professional","taime",1892,"page","w",NA,"page, w","mechanical eng","Omaha Grant Sm Ref Company","omaha neb.",-95.9345,41.25654,"united states of america",NA,NA,"page",NA,NA,4,NA
"aime90621","professional","taime",1892,"pagee","g",NA,"pagee, g",NA,"Park Wks Crucible Steel Company","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,"superintendent","pagee",NA,NA,3,"superintendent"
"aime90684","professional","taime",1892,"painter","a",NA,"painter, a","mining eng","J Painter Sons Limited","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"painter",NA,NA,5,NA
"aime90691","professional","taime",1892,"painter","p",NA,"painter, p",NA,NA,"allegheny pa",-80.00877,40.44508,"united states of america",NA,NA,"painter",NA,NA,78851,NA
"aime90704","professional","taime",1892,"painter","waterfield",NA,"painter, w","mining eng",NA,"baltimore md",-76.61219,39.29039,"united states of america",NA,"mechanical engineer","painter",NA,NA,78851,"mechanical engineer"
"aime90711","professional","taime",1892,"palacio","m",NA,"palacio, m",NA,NA,"caracas venezuela",-66.90361,10.48059,"venezuela",NA,NA,"palacio",NA,NA,78851,NA
"aime90747","professional","taime",1892,"palmer","charles","james","palmer, c j","mining eng","Cu","colorado springs colo",-104.8214,38.83388,"united states of america",NA,"student","palmer",NA,NA,4574,"student"
"aime90776","professional","taime",1892,"palmer","earl","charles","palmer, e c","mechanical eng","Mit","marquette mich",-87.39537,46.54362,"united states of america",NA,"mining engineer","palmer",NA,NA,48921,"mining engineer"
"aime90849","professional","taime",1892,"palmer","one","share","palmer, o s","student","Ontario Daly Mines","salt lake city utah",-111.891,40.76078,"united states of america",NA,"mining engineer","palmer",NA,NA,2,"mining engineer"
"aime90947","professional","taime",1892,"pani","c",NA,"pani, c",NA,NA,"tampico mexico",-97.8611,22.2331,"mexico",NA,NA,"pani",NA,NA,78851,NA
"aime90997","professional","taime",1892,"parbott","e",NA,"parbott, e",NA,NA,"wayne co ny",-77.01038,43.202,"united states of america",NA,NA,"parbott",NA,NA,78851,NA
"aime91009","professional","taime",1892,"pardee","ario",NA,"pardee, a",NA,NA,"wyncote pa",-75.14879,40.09455,"united states of america",NA,NA,"pardee",NA,NA,78851,NA
"aime91017","professional","taime",1892,"pardee","i",NA,"pardee, i",NA,"Hazleton Iron Wks","stanhope n j",-74.70905,40.90288,"united states of america",NA,"president","pardee",NA,NA,2,"president"
"aime91135","professional","taime",1892,"park","w",NA,"park, w","mechanical eng","Fraser Chalmers","ny city",-74.00597,40.71278,NA,NA,"engineer","park",NA,NA,5,"engineer"
"aime91136","professional","taime",1892,"park","william","g","park, w g","mining eng","Peoples Coal Company","scranton pa",-75.66241,41.40897,"united states of america",NA,"vicepresident","park",NA,NA,2,"vicepresident"
"aime91163","professional","taime",1892,"parker","emma","harriet","parker, e h","mechanical eng","Us Geological Survey","washington d.c.",-77.03687,38.90719,"united states of america",NA,"student","parker",NA,NA,65,"student"
"aime91268","professional","taime",1892,"parker","ralph","edroy","parker, r e","mining eng","U S Mfg Company","marquette mich",-87.39537,46.54362,"united states of america",NA,"consulting engineer","parker",NA,NA,4,"consulting engineer"
"aime91269","professional","taime",1892,"parker","ralph","edroy","parker, r e","mining eng","U S Mfg Company","st louis mo",-90.1994,38.627,"united states of america",NA,"consulting engineer","parker",NA,NA,4,"consulting engineer"
"aime91335","professional","taime",1892,"parkes","jno",NA,"parkes, j",NA,NA,"chicago ill",-87.6298,41.87811,"united states of america",NA,NA,"parkes",NA,NA,78851,NA
"aime91348","professional","taime",1892,"parkhurst","h",NA,"parkhurst, h",NA,NA,"chicago ill",-87.6298,41.87811,"united states of america",NA,NA,"parkhurst",NA,NA,78851,NA
"aime91360","professional","taime",1892,"parkin","c",NA,"parkin, c",NA,"Crescent Steel Company","parnassus pa",-79.76203,40.55692,"united states of america",NA,"director","parkin",NA,NA,2,"director"
"aime91440","professional","taime",1892,"parnall","samuel",NA,"parnall, s","bachelor of science",NA,"ishpeming mich",-87.66764,46.48855,"united states of america",NA,NA,"parnall",NA,NA,78851,NA
"aime91534","professional","taime",1892,"parsons","c",NA,"parsons, c","mining eng",NA,"boston mass",-71.05888,42.36008,"united states of america",NA,NA,"parsons",NA,NA,78851,NA
"aime91535","professional","taime",1892,"parsons","c",NA,"parsons, c","mining eng","St Joseph Lead Company","st. francois co mo",-90.48799,37.76528,"united states of america",NA,NA,"parsons",NA,NA,31,NA
"aime91639","professional","taime",1892,"parsons","william","edward","parsons, w e","mechanical eng","Mit","ny city",-74.00597,40.71278,NA,NA,"civil engineer","parsons",NA,NA,48921,"civil engineer"
"aime91652","professional","taime",1892,"partington","g",NA,"partington, g",NA,NA,"queen co nova scotia.",-64.98002,44.23723,"canada",NA,NA,"partington",NA,NA,78851,NA
"aime91670","professional","taime",1892,"partridge","j",NA,"partridge, j",NA,NA,"washington d.c.",-77.03687,38.90719,"united states of america",NA,NA,"partridge",NA,NA,78851,NA
"aime91745","professional","taime",1892,"patch","maurice","b","patch, m b","mining eng","Buffalo Sm Wks","buffalo n y",-78.87837,42.88645,"united states of america",NA,"superintendent","patch",NA,NA,2,"superintendent"
"aime91848","professional","taime",1892,"patterson","george","schroter","patterson, g s","chemistry",NA,"mcdowell co w va",-81.64734,37.38605,"united states of america",NA,"civil engineer","patterson",NA,NA,214,"civil engineer"
"aime91886","professional","taime",1892,"patterson","richard","cunningham","patterson, r c","mining eng","Bachmans System Of Water Purification","pulaski va",-80.77979,37.0479,"united states of america",NA,"agent","patterson",NA,NA,2,"agent"
"aime91893","professional","taime",1892,"patterson","s",NA,"patterson, s","mining eng","Empire Steel Iron Company","dover n j",-74.5621,40.88399,"united states of america",NA,"treasurer","patterson",NA,NA,19,"treasurer"
"aime91908","professional","taime",1892,"patterson","webb","edmund","patterson, w e","mechanical eng","Mit","berkeley cal",-122.2727,37.87159,"united states of america",NA,"student","patterson",NA,NA,48921,"student"
"aime91979","professional","taime",1892,"paul","henry",NA,"paul, h","mining eng","Aspen Mine","denver colo",-104.9903,39.73924,"united states of america",NA,"metallurgist","paul",NA,NA,3,"metallurgist"
"aime92087","professional","taime",1892,"payette","j",NA,"payette, j",NA,NA,"clinton n y",-75.3785,43.0484,"united states of america",NA,NA,"payette",NA,NA,78851,NA
"aime92098","professional","taime",1892,"payne","albert","edward","payne, a e","mining eng",NA,"ontario canada.",-85.32321,51.25377,"canada",NA,"mining engineer","payne",NA,NA,78851,"mining engineer"
"aime92109","professional","taime",1892,"payne","c",NA,"payne, c",NA,"Yale Towne Manufacturing Company","stamford conn",-73.53873,41.05343,"united states of america",NA,"mining engineer","payne",NA,NA,3,"mining engineer"
"aime92117","professional","taime",1892,"payne","clarence","j","payne, c j","mining eng","Cu","knoxville tenn",-83.92074,35.96064,"united states of america",NA,"student","payne",NA,NA,4574,"student"
"aime92129","professional","taime",1892,"payne","frank","edward","payne, f e","mining eng",NA,"ballarat australia",143.8503,-37.56216,"australia",NA,NA,"payne",NA,NA,78851,NA
"aime92188","professional","taime",1892,"payne","w","j","payne, w j","mechanical eng",NA,"luzerne co pa",-75.99277,41.14043,"united states of america",NA,NA,"payne",NA,NA,78851,NA
"aime92273","professional","taime",1892,"peacock","frank","edward","peacock, f e","civil eng",NA,"anniston ala",-85.83163,33.65983,"united states of america",NA,NA,"peacock",NA,NA,78851,NA
"aime92331","professional","taime",1892,"pearce","richard",NA,"pearce, r","mining eng","Instmm","argo colo",-105.5067,39.74273,"united states of america",NA,NA,"pearce",NA,NA,4,NA
"aime92372","professional","taime",1892,"pearsall","h",NA,"pearsall, h",NA,NA,"london england",-0.127758,51.50735,"united kingdom",NA,"civil engineer","pearsall",NA,NA,78851,"civil engineer"
"aime92374","professional","taime",1892,"pearse","a",NA,"pearse, a","student",NA,"london england",-0.127758,51.50735,"united kingdom",NA,"consulting engineer","pearse",NA,NA,78851,"consulting engineer"
"aime92386","professional","taime",1892,"pearse","james",NA,"pearse, j",NA,NA,"roxbury mass",-71.09137,42.3152,"united states of america",NA,NA,"pearse",NA,NA,78851,NA
"aime92440","professional","taime",1892,"pearson","j",NA,"pearson, j",NA,"James Martin Company","broken hill new south wales",141.4539,-31.95391,"australia",NA,"mining engineer","pearson",NA,NA,4,"mining engineer"
"aime92441","professional","taime",1892,"pearson","j",NA,"pearson, j",NA,"James Martin Company","liverpool england",-2.991573,53.40837,"united kingdom",NA,"mining engineer","pearson",NA,NA,4,"mining engineer"
"aime92484","professional","taime",1892,"pease","f",NA,"pease, f",NA,NA,"altoona pa",-78.39474,40.51868,"united states of america",NA,NA,"pease",NA,NA,78851,NA
